@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,06/05/18,00:00:00,228.0,228.1,228.2,395.0,394.9,395.2,50.00,50.01,50.00,1.337,1.146,1.298,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.305,0.256,0.297,0.858,0.571,1.000,-0.391,0.337,0.4,18.8,347.0,1.3,0.3,117.409,113.762,115.526,346.697,-0.126,0.000,-0.009,-0.135,117.283,113.762,115.517,346.562,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.662,151.376,150.925,453.963,175.296,67.403,103.998,346.697
@,06/05/18,00:01:00,228.3,228.6,228.7,395.7,395.7,395.9,50.05,50.05,50.05,1.311,1.065,1.298,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.293,0.243,0.293,0.829,0.589,1.000,-0.398,0.348,2.1,21.3,0.4,1.2,0.3,117.412,113.763,115.528,346.703,-0.126,0.000,-0.009,-0.135,117.286,113.763,115.519,346.568,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.667,151.380,150.930,453.977,175.296,67.403,104.004,346.703
@,06/05/18,00:02:00,228.2,228.5,228.6,395.5,395.8,395.7,50.02,50.02,50.03,1.295,1.093,1.314,0.000,0.000,0.000,0.173,0.000,0.120,0.293,0.000,0.000,0.000,0.000,0.293,0.247,0.297,0.837,0.584,1.000,-0.398,0.350,11.7,341.2,0.6,1.2,0.3,117.415,113.765,115.530,346.710,-0.126,0.000,-0.009,-0.135,117.289,113.765,115.521,346.575,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.672,151.384,150.935,453.991,175.296,67.403,104.011,346.710
@,06/05/18,00:03:00,228.4,228.7,228.9,395.9,396.2,396.1,50.00,50.00,50.00,1.284,1.074,1.304,0.000,0.000,0.000,0.173,0.000,0.120,0.293,0.000,0.000,0.000,0.000,0.297,0.247,0.305,0.849,0.575,1.000,-0.398,0.345,4.3,19.1,351.9,1.2,0.3,117.418,113.766,115.532,346.716,-0.126,0.000,-0.009,-0.135,117.292,113.766,115.523,346.581,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.676,151.388,150.940,454.004,175.296,67.403,104.017,346.716
@,06/05/18,00:04:00,227.7,227.9,228.0,394.7,394.5,394.6,50.00,50.00,50.01,1.314,1.024,1.280,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.297,0.235,0.289,0.820,0.587,1.000,-0.396,0.352,1.3,359.4,359.3,1.2,0.3,117.421,113.768,115.534,346.723,-0.126,0.000,-0.009,-0.135,117.295,113.768,115.525,346.588,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.681,151.392,150.945,454.018,175.296,67.403,104.024,346.723
@,06/05/18,00:05:00,228.7,229.1,229.1,396.3,396.8,396.5,49.94,49.95,49.94,1.270,0.992,1.315,0.000,0.000,0.000,0.173,0.000,0.128,0.301,0.000,0.000,0.000,0.000,0.289,0.223,0.301,0.812,0.599,1.000,-0.410,0.371,4.5,9.3,354.3,1.2,0.3,117.424,113.769,115.536,346.729,-0.126,0.000,-0.009,-0.135,117.298,113.769,115.527,346.594,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.686,151.396,150.950,454.032,175.296,67.403,104.030,346.729
@,06/05/18,00:06:00,228.9,229.3,229.3,396.7,397.0,397.0,49.94,49.95,49.95,1.274,1.000,1.324,0.000,0.000,0.000,0.173,0.000,0.124,0.297,0.000,0.000,0.000,0.000,0.293,0.227,0.301,0.821,0.596,1.000,-0.424,0.362,1.5,347.8,333.4,1.2,0.3,117.427,113.770,115.538,346.735,-0.126,0.000,-0.009,-0.135,117.301,113.770,115.529,346.600,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.691,151.400,150.955,454.046,175.296,67.403,104.036,346.735
@,06/05/18,00:07:00,229.4,229.8,229.8,397.7,397.9,397.7,49.93,49.93,49.93,1.268,1.019,1.294,0.000,0.000,0.000,0.173,0.000,0.123,0.296,0.000,0.000,0.000,0.000,0.292,0.234,0.296,0.822,0.595,1.000,-0.414,0.360,9.5,20.5,1.5,1.2,0.3,117.430,113.772,115.540,346.742,-0.126,0.000,-0.009,-0.135,117.304,113.772,115.531,346.607,86.643,90.684,85.764,263.091,-0.016,0.000,-0.445,-0.461,86.659,90.684,86.209,263.552,151.696,151.404,150.960,454.060,175.296,67.403,104.043,346.742
@,06/05/18,00:08:00,228.7,229.2,229.2,396.6,396.9,396.5,49.92,49.92,49.92,12.084,12.320,11.959,0.000,0.000,0.000,2.090,2.061,2.049,6.201,1.783,1.902,1.791,5.475,2.766,2.816,2.734,8.316,0.756,0.732,0.750,0.746,40.8,41.6,40.5,12.1,6.2,117.463,113.804,115.573,346.840,-0.126,0.000,-0.009,-0.135,117.337,113.804,115.564,346.705,86.672,90.714,85.792,263.178,-0.016,0.000,-0.445,-0.461,86.688,90.714,86.237,263.639,151.740,151.449,151.003,454.192,175.296,67.403,104.141,346.840
@,06/05/18,00:09:00,230.3,230.7,230.7,399.3,399.5,399.0,49.94,49.94,49.93,12.544,12.787,12.363,0.000,0.000,0.000,2.210,2.181,2.161,6.552,1.833,1.960,1.836,5.629,2.882,2.944,2.850,8.676,0.767,0.741,0.756,0.755,38.9,40.0,39.7,12.6,6.6,117.499,113.840,115.608,346.947,-0.126,0.000,-0.009,-0.135,117.373,113.840,115.599,346.812,86.702,90.746,85.823,263.271,-0.016,0.000,-0.445,-0.461,86.718,90.746,86.268,263.732,151.787,151.497,151.050,454.334,175.296,67.403,104.248,346.947
@,06/05/18,00:10:00,229.5,229.9,230.0,397.8,398.2,397.9,49.93,49.93,49.93,12.488,12.765,12.314,0.000,0.000,0.000,2.206,2.181,2.153,6.540,1.804,1.935,1.816,5.555,2.862,2.932,2.833,8.627,0.772,0.745,0.759,0.758,39.5,40.4,39.6,12.5,6.5,117.535,113.876,115.644,347.055,-0.126,0.000,-0.009,-0.135,117.409,113.876,115.635,346.920,86.733,90.779,85.854,263.366,-0.016,0.000,-0.445,-0.461,86.749,90.779,86.299,263.827,151.835,151.545,151.097,454.477,175.296,67.403,104.356,347.055
@,06/05/18,00:11:00,229.9,230.3,230.3,398.4,398.8,398.6,49.95,49.95,49.95,12.429,12.694,12.246,0.000,0.000,0.000,2.189,2.160,2.132,6.481,1.808,1.943,1.820,5.570,2.849,2.919,2.816,8.584,0.769,0.740,0.757,0.755,39.0,40.5,39.3,12.5,6.5,117.572,113.912,115.680,347.164,-0.126,0.000,-0.009,-0.135,117.446,113.912,115.671,347.029,86.763,90.812,85.884,263.459,-0.016,0.000,-0.445,-0.461,86.779,90.812,86.329,263.920,151.883,151.594,151.144,454.621,175.296,67.403,104.465,347.164
@,06/05/18,00:12:00,229.6,230.1,230.1,398.1,398.6,398.0,49.94,49.94,49.94,12.433,12.692,12.271,0.000,0.000,0.000,2.198,2.169,2.140,6.507,1.800,1.939,1.816,5.555,2.853,2.924,2.821,8.598,0.771,0.742,0.760,0.757,39.4,40.6,39.7,12.5,6.5,117.609,113.949,115.716,347.274,-0.126,0.000,-0.009,-0.135,117.483,113.949,115.707,347.139,86.794,90.845,85.915,263.554,-0.016,0.000,-0.445,-0.461,86.810,90.845,86.360,264.015,151.930,151.643,151.191,454.764,175.296,67.403,104.575,347.274
@,06/05/18,00:13:00,229.5,230.0,230.1,397.9,398.4,398.0,49.92,49.93,49.93,12.564,12.880,12.406,0.000,0.000,0.000,2.239,2.214,2.181,6.634,1.799,1.939,1.815,5.554,2.882,2.956,2.853,8.691,0.776,0.751,0.764,0.763,38.6,39.4,39.2,12.6,6.6,117.646,113.985,115.751,347.382,-0.126,0.000,-0.009,-0.135,117.520,113.985,115.742,347.247,86.824,90.877,85.946,263.647,-0.016,0.000,-0.445,-0.461,86.840,90.877,86.391,264.108,151.978,151.692,151.239,454.909,175.296,67.403,104.683,347.382
@,06/05/18,00:14:00,229.9,230.4,230.4,398.5,398.9,398.8,49.95,49.95,49.95,12.629,12.910,12.453,0.000,0.000,0.000,2.251,2.230,2.189,6.671,1.812,1.951,1.824,5.587,2.898,2.973,2.866,8.736,0.776,0.748,0.765,0.764,37.4,40.7,38.4,12.7,6.7,117.683,114.022,115.788,347.493,-0.126,0.000,-0.009,-0.135,117.557,114.022,115.779,347.358,86.855,90.910,85.977,263.742,-0.016,0.000,-0.445,-0.461,86.871,90.910,86.422,264.203,152.027,151.742,151.286,455.055,175.296,67.403,104.793,347.492
@,06/05/18,00:15:00,229.3,229.7,229.8,397.4,398.0,397.7,50.00,50.00,50.00,12.619,12.900,12.458,0.000,0.000,0.000,2.264,2.235,2.206,6.705,1.787,1.927,1.803,5.518,2.891,2.961,2.862,8.713,0.781,0.755,0.772,0.770,37.8,38.8,37.2,12.7,6.7,117.720,114.059,115.824,347.603,-0.126,0.000,-0.009,-0.135,117.594,114.059,115.815,347.468,86.885,90.943,86.007,263.835,-0.016,0.000,-0.445,-0.461,86.901,90.943,86.452,264.296,152.074,151.791,151.334,455.199,175.296,67.403,104.903,347.602
@,06/05/18,00:16:00,229.3,229.7,229.8,397.6,397.8,397.4,49.98,49.99,50.00,12.681,12.941,12.502,0.000,0.000,0.000,2.272,2.243,2.214,6.728,1.791,1.931,1.803,5.525,2.902,2.968,2.870,8.741,0.783,0.754,0.772,0.770,37.0,40.0,38.4,12.7,6.7,117.758,114.096,115.861,347.715,-0.126,0.000,-0.009,-0.135,117.632,114.096,115.852,347.580,86.915,90.975,86.037,263.927,-0.016,0.000,-0.445,-0.461,86.931,90.975,86.482,264.388,152.122,151.840,151.381,455.343,175.296,67.403,105.014,347.713
@,06/05/18,00:17:00,229.0,229.5,229.5,397.1,397.3,397.1,49.97,49.97,49.98,1.349,1.101,1.273,0.000,0.000,0.000,0.181,0.000,0.115,0.297,0.000,0.000,0.000,0.000,0.305,0.256,0.289,0.849,-0.582,1.000,-0.392,0.350,355.0,20.4,350.5,1.2,0.3,117.774,114.111,115.876,347.761,-0.126,0.000,-0.009,-0.135,117.648,114.111,115.867,347.626,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.144,151.861,151.402,455.407,175.296,67.403,105.062,347.761
@,06/05/18,00:18:00,230.2,230.7,230.7,399.2,399.4,398.9,49.95,49.95,49.95,1.265,1.105,1.243,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.293,0.251,0.284,0.829,-0.604,1.000,-0.410,0.348,356.8,16.4,3.3,1.2,0.3,117.777,114.113,115.878,347.768,-0.126,0.000,-0.009,-0.135,117.651,114.113,115.869,347.633,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.149,151.865,151.407,455.421,175.296,67.403,105.069,347.768
@,06/05/18,00:19:00,230.0,230.3,230.2,398.7,398.7,398.5,49.95,49.95,49.95,1.276,1.124,1.157,0.000,0.000,0.000,0.173,0.099,0.111,0.383,0.000,0.000,0.000,0.000,0.297,0.256,0.268,0.821,-0.592,-0.388,-0.406,0.467,7.6,338.0,340.2,1.2,0.4,117.780,114.114,115.880,347.774,-0.126,0.000,-0.009,-0.135,117.654,114.114,115.871,347.639,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.154,151.870,151.412,455.436,175.296,67.403,105.075,347.774
@,06/05/18,00:20:00,230.4,230.9,230.9,399.4,399.7,399.6,50.02,50.01,50.02,1.274,1.094,1.200,0.000,0.000,0.000,0.177,0.000,0.111,0.289,0.000,0.000,0.000,0.000,0.293,0.256,0.280,0.829,-0.600,1.000,-0.395,0.348,3.3,5.6,355.9,1.2,0.3,117.783,114.116,115.881,347.780,-0.126,0.000,-0.009,-0.135,117.657,114.116,115.872,347.645,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.159,151.874,151.416,455.449,175.296,67.403,105.081,347.780
@,06/05/18,00:21:00,230.1,230.5,230.5,398.7,399.3,398.9,49.94,49.95,49.94,1.261,1.091,1.204,0.000,0.000,0.000,0.173,0.000,0.111,0.285,0.000,0.000,0.000,0.000,0.293,0.252,0.276,0.821,0.591,1.000,-0.409,0.347,3.4,335.3,1.5,1.2,0.3,117.786,114.117,115.883,347.786,-0.126,0.000,-0.009,-0.135,117.660,114.117,115.874,347.651,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.163,151.878,151.421,455.462,175.296,67.403,105.087,347.786
@,06/05/18,00:22:00,229.2,229.7,229.6,397.4,397.6,397.3,50.00,50.00,50.00,1.283,1.001,1.305,0.000,0.000,0.000,0.173,0.000,0.124,0.297,0.000,0.000,0.000,0.000,0.289,0.231,0.293,0.812,0.605,1.000,-0.414,0.365,6.4,8.0,17.9,1.2,0.3,117.789,114.119,115.885,347.793,-0.126,0.000,-0.009,-0.135,117.663,114.119,115.876,347.658,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.168,151.882,151.426,455.476,175.296,67.403,105.094,347.793
@,06/05/18,00:23:00,229.3,229.8,229.8,397.6,397.9,397.6,50.02,50.02,50.02,1.264,1.000,1.249,0.000,0.000,0.000,0.173,0.000,0.124,0.297,0.000,0.000,0.000,0.000,0.289,0.223,0.289,0.800,0.597,1.000,-0.426,0.371,1.3,16.4,2.3,1.2,0.3,117.792,114.120,115.887,347.799,-0.126,0.000,-0.009,-0.135,117.666,114.120,115.878,347.664,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.173,151.886,151.431,455.490,175.296,67.403,105.100,347.799
@,06/05/18,00:24:00,229.1,229.5,229.3,397.1,397.2,397.1,50.05,50.05,50.04,1.251,1.040,1.197,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.285,0.239,0.276,0.800,0.611,1.000,-0.433,0.361,2.0,18.2,347.5,1.2,0.3,117.795,114.122,115.889,347.806,-0.126,0.000,-0.009,-0.135,117.669,114.122,115.880,347.671,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.178,151.890,151.435,455.503,175.296,67.403,105.107,347.806
@,06/05/18,00:25:00,229.4,229.9,229.8,397.8,398.0,397.6,50.05,50.06,50.06,1.307,1.065,1.280,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.301,0.251,0.289,0.841,-0.587,1.000,-0.395,0.343,1.3,3.9,3.0,1.2,0.3,117.797,114.123,115.891,347.811,-0.126,0.000,-0.009,-0.135,117.671,114.123,115.882,347.676,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.183,151.894,151.440,455.517,175.296,67.403,105.112,347.811
@,06/05/18,00:26:00,228.7,229.2,229.1,396.6,396.9,396.3,49.96,49.96,49.96,1.323,1.129,1.308,0.000,0.000,0.000,0.173,0.000,0.120,0.293,0.000,0.000,0.000,0.000,0.301,0.256,0.297,0.854,0.571,1.000,-0.399,0.343,1.1,7.4,343.1,1.3,0.3,117.800,114.125,115.893,347.818,-0.126,0.000,-0.009,-0.135,117.674,114.125,115.884,347.683,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.188,151.898,151.445,455.531,175.296,67.403,105.119,347.818
@,06/05/18,00:27:00,229.9,230.4,230.3,398.7,398.8,398.5,50.05,50.05,50.04,1.312,1.016,1.366,0.000,0.000,0.000,0.177,0.000,0.124,0.301,0.000,0.000,0.000,0.000,0.297,0.239,0.309,0.845,0.598,1.000,-0.412,0.356,8.7,9.4,357.9,1.2,0.3,117.803,114.126,115.895,347.824,-0.126,0.000,-0.009,-0.135,117.677,114.126,115.886,347.689,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.193,151.902,151.450,455.545,175.296,67.403,105.125,347.824
@,06/05/18,00:28:00,229.4,229.9,229.8,397.7,398.1,397.5,49.91,49.91,49.92,1.223,1.127,1.253,0.000,0.000,0.000,0.173,0.103,0.120,0.396,0.000,0.000,0.000,0.000,0.280,0.260,0.285,0.825,0.612,-0.384,-0.422,0.480,4.1,20.9,355.0,1.2,0.4,117.806,114.128,115.897,347.831,-0.126,0.000,-0.009,-0.135,117.680,114.128,115.888,347.696,86.926,90.987,86.049,263.962,-0.016,0.000,-0.445,-0.461,86.942,90.987,86.494,264.423,152.198,151.906,151.455,455.559,175.296,67.403,105.132,347.831
@,06/05/18,00:29:00,229.0,229.5,229.3,397.4,397.0,396.9,50.02,50.02,50.02,12.326,12.566,12.057,0.000,0.000,0.000,2.177,2.132,2.095,6.404,1.779,1.927,1.779,5.485,2.825,2.886,2.763,8.474,0.771,0.739,0.759,0.756,39.0,41.0,40.9,12.3,6.4,117.842,114.163,115.932,347.937,-0.126,0.000,-0.009,-0.135,117.716,114.163,115.923,347.802,86.956,91.019,86.079,264.054,-0.016,0.000,-0.445,-0.461,86.972,91.019,86.524,264.515,152.244,151.954,151.501,455.699,175.296,67.403,105.238,347.937
@,06/05/18,00:30:00,229.3,229.8,229.7,397.7,397.8,397.3,49.99,50.00,49.99,12.244,12.481,12.067,0.000,0.000,0.000,2.140,2.115,2.087,6.342,1.796,1.927,1.799,5.522,2.804,2.870,2.771,8.445,0.765,0.736,0.755,0.751,39.4,40.9,37.5,12.3,6.3,117.878,114.198,115.967,348.043,-0.126,0.000,-0.009,-0.135,117.752,114.198,115.958,347.908,86.986,91.052,86.109,264.147,-0.016,0.000,-0.445,-0.461,87.002,91.052,86.554,264.608,152.291,152.002,151.547,455.840,175.296,67.403,105.344,348.043
@,06/05/18,00:31:00,229.0,229.6,229.4,397.1,397.5,397.0,50.01,50.02,50.02,12.520,12.714,12.328,0.000,0.000,0.000,2.223,2.190,2.169,6.581,1.787,1.919,1.787,5.493,2.862,2.919,2.825,8.606,0.778,0.749,0.767,0.765,38.2,40.7,37.6,12.5,6.6,117.914,114.234,116.002,348.150,-0.126,0.000,-0.009,-0.135,117.788,114.234,115.993,348.015,87.016,91.084,86.140,264.240,-0.016,0.000,-0.445,-0.461,87.032,91.084,86.585,264.701,152.338,152.050,151.594,455.982,175.296,67.403,105.451,348.150
@,06/05/18,00:32:00,228.9,229.4,229.3,396.9,397.2,396.5,49.95,49.96,49.96,12.411,12.651,12.195,0.000,0.000,0.000,2.193,2.156,2.132,6.481,1.783,1.918,1.782,5.484,2.836,2.894,2.791,8.522,0.772,0.746,0.761,0.761,38.4,41.0,37.5,12.4,6.5,117.951,114.271,116.038,348.260,-0.126,0.000,-0.009,-0.135,117.825,114.271,116.029,348.125,87.046,91.116,86.170,264.332,-0.016,0.000,-0.445,-0.461,87.062,91.116,86.615,264.793,152.386,152.099,151.641,456.126,175.296,67.403,105.561,348.260
@,06/05/18,00:33:00,228.8,229.2,229.0,396.9,396.5,396.4,50.01,50.01,50.01,12.452,12.712,12.170,0.000,0.000,0.000,2.218,2.173,2.136,6.526,1.770,1.914,1.766,5.451,2.845,2.907,2.783,8.534,0.778,0.749,0.767,0.765,38.1,40.9,37.3,12.4,6.5,117.988,114.307,116.074,348.369,-0.126,0.000,-0.009,-0.135,117.862,114.307,116.065,348.234,87.076,91.148,86.200,264.424,-0.016,0.000,-0.445,-0.461,87.092,91.148,86.645,264.885,152.433,152.147,151.687,456.267,175.296,67.403,105.670,348.369
@,06/05/18,00:34:00,228.9,229.4,229.4,397.0,397.3,396.8,50.00,50.01,50.00,12.362,12.623,12.185,0.000,0.000,0.000,2.193,2.160,2.132,6.485,1.779,1.910,1.782,5.471,2.828,2.894,2.795,8.518,0.775,0.746,0.766,0.761,38.2,40.8,38.8,12.4,6.5,118.025,114.343,116.110,348.478,-0.126,0.000,-0.009,-0.135,117.899,114.343,116.101,348.343,87.106,91.181,86.230,264.517,-0.016,0.000,-0.445,-0.461,87.122,91.181,86.675,264.978,152.481,152.196,151.734,456.411,175.296,67.403,105.779,348.478
@,06/05/18,00:35:00,227.0,227.5,227.3,393.6,393.8,393.3,50.01,50.01,50.00,1.196,0.942,1.273,0.000,0.000,0.000,0.169,0.000,0.132,0.301,0.000,0.000,0.000,0.000,0.276,0.214,0.293,0.783,0.605,1.000,-0.442,0.384,3.9,163.4,0.4,1.1,0.3,118.054,114.372,116.138,348.564,-0.126,0.000,-0.009,-0.135,117.928,114.372,116.129,348.429,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.519,152.234,151.771,456.524,175.296,67.403,105.865,348.564
@,06/05/18,00:36:00,227.5,228.0,227.9,394.5,394.8,394.3,50.00,50.00,50.00,1.253,1.035,1.255,0.000,0.000,0.000,0.169,0.000,0.120,0.289,0.000,0.000,0.000,0.000,0.280,0.235,0.285,0.800,0.601,1.000,-0.418,0.361,4.4,20.6,18.3,1.2,0.3,118.057,114.373,116.140,348.570,-0.126,0.000,-0.009,-0.135,117.931,114.373,116.131,348.435,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.523,152.238,151.776,456.537,175.296,67.403,105.871,348.570
@,06/05/18,00:37:00,227.3,227.7,227.5,394.1,394.2,393.8,50.03,50.03,50.03,1.213,1.049,1.211,0.000,0.000,0.000,0.169,0.000,0.115,0.285,0.000,0.000,0.000,0.000,0.276,0.235,0.272,0.783,0.615,1.000,-0.430,0.363,1.1,11.3,356.2,1.2,0.3,118.060,114.375,116.142,348.577,-0.126,0.000,-0.009,-0.135,117.934,114.375,116.133,348.442,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.528,152.242,151.781,456.551,175.296,67.403,105.878,348.577
@,06/05/18,00:38:00,227.6,228.1,228.0,394.7,394.8,394.6,50.01,50.01,50.01,1.201,0.989,1.256,0.000,0.000,0.000,0.169,0.000,0.124,0.293,0.000,0.000,0.000,0.000,0.272,0.223,0.289,0.783,0.609,1.000,-0.427,0.374,5.9,19.2,0.6,1.1,0.3,118.063,114.376,116.144,348.583,-0.126,0.000,-0.009,-0.135,117.937,114.376,116.135,348.448,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.533,152.246,151.786,456.565,175.296,67.403,105.884,348.583
@,06/05/18,00:39:00,227.5,228.0,227.9,394.5,394.7,394.4,50.00,50.00,50.00,1.204,1.008,1.296,0.000,0.000,0.000,0.169,0.000,0.128,0.297,0.000,0.000,0.000,0.000,0.272,0.231,0.289,0.792,0.622,1.000,-0.435,0.375,4.8,320.1,13.4,1.2,0.3,118.065,114.378,116.146,348.589,-0.126,0.000,-0.009,-0.135,117.939,114.378,116.137,348.454,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.537,152.249,151.791,456.577,175.296,67.403,105.890,348.589
@,06/05/18,00:40:00,226.4,226.9,226.8,392.4,392.7,392.6,50.01,50.01,50.01,1.151,0.865,1.209,0.000,0.000,0.000,0.165,0.000,0.128,0.293,0.000,0.000,0.000,0.000,0.260,0.198,0.272,0.730,0.647,1.000,-0.477,0.401,1.5,345.7,18.2,1.1,0.3,118.068,114.379,116.149,348.596,-0.126,0.000,-0.009,-0.135,117.942,114.379,116.140,348.461,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.542,152.253,151.795,456.590,175.296,67.403,105.897,348.596
@,06/05/18,00:41:00,226.6,227.0,226.8,393.1,392.7,392.5,50.00,50.00,50.00,1.243,1.035,1.235,0.000,0.000,0.000,0.169,0.000,0.115,0.285,0.000,0.000,0.000,0.000,0.280,0.235,0.276,0.792,-0.612,1.000,-0.432,0.359,6.0,19.3,338.9,1.2,0.3,118.071,114.381,116.151,348.603,-0.126,0.000,-0.009,-0.135,117.945,114.381,116.142,348.468,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.546,152.257,151.800,456.603,175.296,67.403,105.904,348.603
@,06/05/18,00:42:00,226.9,227.4,227.3,393.5,393.5,393.4,50.03,50.03,50.04,1.227,0.903,1.292,0.000,0.000,0.000,0.165,0.000,0.128,0.293,0.000,0.000,0.000,0.000,0.276,0.214,0.293,0.783,0.615,1.000,-0.437,0.374,7.6,349.2,17.4,1.1,0.3,118.074,114.382,116.153,348.609,-0.126,0.000,-0.009,-0.135,117.948,114.382,116.144,348.474,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.551,152.260,151.805,456.616,175.296,67.403,105.910,348.609
@,06/05/18,00:43:00,227.1,227.6,227.5,393.8,393.9,393.7,50.00,50.01,50.01,1.200,0.946,1.277,0.000,0.000,0.000,0.169,0.000,0.128,0.297,0.000,0.000,0.000,0.000,0.276,0.214,0.289,0.779,0.601,1.000,-0.438,0.381,6.5,354.7,16.0,1.1,0.3,118.077,114.384,116.155,348.616,-0.126,0.000,-0.009,-0.135,117.951,114.384,116.146,348.481,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.555,152.264,151.810,456.629,175.296,67.403,105.917,348.616
@,06/05/18,00:44:00,226.5,227.0,227.0,392.8,393.0,392.8,50.05,50.04,50.05,1.313,1.167,1.280,0.000,0.000,0.000,0.169,0.099,0.115,0.383,0.000,0.000,0.000,0.000,0.297,0.264,0.293,0.853,-0.573,-0.364,-0.391,0.449,6.2,0.2,21.6,1.3,0.4,118.079,114.385,116.157,348.621,-0.126,0.000,-0.009,-0.135,117.953,114.385,116.148,348.486,87.129,91.206,86.253,264.588,-0.016,0.000,-0.445,-0.461,87.145,91.206,86.698,265.049,152.560,152.268,151.815,456.643,175.296,67.403,105.922,348.621
