@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,26/05/18,05:28:00,224.9,225.4,225.2,390.0,390.0,389.8,49.97,49.98,49.98,1.631,1.369,1.555,0.000,0.000,0.000,0.210,0.120,0.153,0.482,0.000,0.000,0.000,0.000,0.367,0.305,0.351,1.023,-0.577,-0.403,-0.429,0.472,5.3,2.7,356.9,1.5,0.5,694.637,663.833,676.232,2034.702,-0.126,0.000,-0.011,-0.137,694.511,663.833,676.221,2034.565,476.774,501.382,475.727,1453.883,-0.016,0.000,-0.445,-0.461,476.790,501.382,476.172,1454.344,888.657,884.514,885.075,2658.246,1045.157,479.055,510.490,2034.702
@,26/05/18,05:29:00,225.0,225.4,225.3,390.0,390.3,390.0,49.99,49.98,49.98,1.614,1.414,1.521,0.000,0.000,0.000,0.214,0.128,0.148,0.491,0.000,0.000,0.000,0.000,0.367,0.317,0.342,1.027,-0.573,-0.405,-0.446,0.478,2.8,8.4,5.0,1.5,0.5,694.641,663.835,676.235,2034.711,-0.126,0.000,-0.011,-0.137,694.515,663.835,676.224,2034.574,476.774,501.382,475.727,1453.883,-0.016,0.000,-0.445,-0.461,476.790,501.382,476.172,1454.344,888.663,884.519,885.081,2658.263,1045.157,479.055,510.499,2034.711
@,26/05/18,05:30:00,226.3,226.7,226.5,392.3,392.3,392.2,49.96,49.97,49.96,1.514,1.297,1.428,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.342,0.293,0.322,0.957,-0.611,-0.437,-0.470,0.504,2.7,18.8,0.8,1.4,0.5,694.644,663.837,676.237,2034.718,-0.126,0.000,-0.011,-0.137,694.518,663.837,676.226,2034.581,476.774,501.382,475.727,1453.883,-0.016,0.000,-0.445,-0.461,476.790,501.382,476.172,1454.344,888.669,884.524,885.086,2658.279,1045.157,479.055,510.506,2034.718
@,26/05/18,05:31:00,225.7,226.2,226.0,391.4,391.4,391.3,49.97,49.97,49.97,1.511,1.344,1.449,0.000,0.000,0.000,0.206,0.128,0.153,0.486,0.000,0.000,0.000,0.000,0.342,0.301,0.330,0.973,0.601,-0.431,-0.469,0.500,8.1,20.2,20.2,1.4,0.5,694.656,663.848,676.248,2034.752,-0.126,0.000,-0.011,-0.137,694.530,663.848,676.237,2034.615,476.782,501.391,475.735,1453.908,-0.016,0.000,-0.445,-0.461,476.798,501.391,476.180,1454.369,888.686,884.541,885.103,2658.330,1045.157,479.055,510.540,2034.752
@,26/05/18,05:32:00,225.9,226.3,226.1,391.5,391.8,391.4,49.99,49.99,49.99,1.480,1.278,1.415,0.000,0.000,0.000,0.206,0.128,0.153,0.487,0.000,0.000,0.000,0.000,0.338,0.297,0.326,0.961,0.602,-0.429,-0.470,0.506,3.0,19.3,3.7,1.4,0.5,694.660,663.850,676.251,2034.761,-0.126,0.000,-0.011,-0.137,694.534,663.850,676.240,2034.624,476.782,501.391,475.735,1453.908,-0.016,0.000,-0.445,-0.461,476.798,501.391,476.180,1454.369,888.692,884.546,885.108,2658.346,1045.157,479.055,510.549,2034.761
@,26/05/18,05:33:00,225.5,226.0,225.8,390.9,391.1,391.0,50.00,50.00,50.00,1.492,1.334,1.447,0.000,0.000,0.000,0.202,0.132,0.153,0.487,0.000,0.000,0.000,0.000,0.334,0.301,0.326,0.961,-0.607,-0.436,-0.465,0.506,9.3,5.5,356.1,1.4,0.5,694.663,663.852,676.254,2034.769,-0.126,0.000,-0.011,-0.137,694.537,663.852,676.243,2034.632,476.782,501.391,475.735,1453.908,-0.016,0.000,-0.445,-0.461,476.798,501.391,476.180,1454.369,888.698,884.551,885.114,2658.363,1045.157,479.055,510.557,2034.769
@,26/05/18,05:34:00,225.6,226.1,225.9,391.1,391.2,391.2,50.04,50.04,50.04,1.468,1.318,1.434,0.000,0.000,0.000,0.206,0.128,0.153,0.487,0.000,0.000,0.000,0.000,0.334,0.297,0.326,0.957,-0.602,-0.411,-0.462,0.509,10.8,19.8,165.3,1.4,0.5,694.667,663.854,676.256,2034.777,-0.126,0.000,-0.011,-0.137,694.541,663.854,676.245,2034.640,476.782,501.391,475.735,1453.908,-0.016,0.000,-0.445,-0.461,476.798,501.391,476.180,1454.369,888.703,884.555,885.119,2658.377,1045.157,479.055,510.565,2034.777
@,26/05/18,05:35:00,224.8,225.2,225.1,389.5,390.0,389.5,49.96,49.96,49.96,12.401,12.503,12.075,0.000,0.000,0.000,2.193,2.144,2.119,6.456,1.696,1.807,1.675,5.178,2.787,2.816,2.717,8.320,0.787,0.762,0.780,0.776,36.3,39.1,36.2,12.3,6.5,694.680,663.866,676.268,2034.814,-0.126,0.000,-0.011,-0.137,694.554,663.866,676.257,2034.677,476.791,501.400,475.745,1453.936,-0.016,0.000,-0.445,-0.461,476.807,501.400,476.190,1454.397,888.721,884.573,885.137,2658.431,1045.157,479.055,510.602,2034.814
@,26/05/18,05:36:00,224.4,224.9,224.8,389.0,389.2,389.2,50.01,50.01,50.02,12.513,12.656,12.217,0.000,0.000,0.000,2.239,2.197,2.165,6.601,1.671,1.786,1.659,5.116,2.804,2.845,2.746,8.394,0.798,0.773,0.789,0.786,35.6,37.6,36.1,12.5,6.6,694.717,663.903,676.304,2034.924,-0.126,0.000,-0.011,-0.137,694.591,663.903,676.293,2034.787,476.820,501.431,475.773,1454.024,-0.016,0.000,-0.445,-0.461,476.836,501.431,476.218,1454.485,888.768,884.621,885.183,2658.572,1045.157,479.055,510.712,2034.924
@,26/05/18,05:37:00,225.6,226.0,225.9,391.0,391.3,391.1,50.04,50.04,50.04,1.455,1.301,1.396,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.330,0.297,0.313,0.940,-0.623,-0.440,-0.479,0.518,2.3,19.5,348.7,1.4,0.5,694.739,663.924,676.325,2034.988,-0.126,0.000,-0.011,-0.137,694.613,663.924,676.314,2034.851,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.796,884.649,885.210,2658.655,1045.157,479.055,510.776,2034.988
@,26/05/18,05:38:00,226.6,227.0,226.9,392.9,392.9,392.8,49.96,49.96,49.96,1.448,1.276,1.407,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.326,0.289,0.313,0.928,-0.632,-0.439,-0.487,0.520,2.5,6.5,8.9,1.4,0.5,694.743,663.926,676.328,2034.997,-0.126,0.000,-0.011,-0.137,694.617,663.926,676.317,2034.860,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.802,884.654,885.215,2658.671,1045.157,479.055,510.785,2034.997
@,26/05/18,05:39:00,226.4,226.8,226.7,392.5,392.5,392.4,50.05,50.05,50.04,1.480,1.330,1.424,0.000,0.000,0.000,0.206,0.132,0.153,0.491,0.000,0.000,0.000,0.000,0.338,0.301,0.317,0.957,-0.620,-0.435,-0.469,0.513,2.4,18.4,350.5,1.4,0.5,694.746,663.928,676.330,2035.004,-0.126,0.000,-0.011,-0.137,694.620,663.928,676.319,2034.867,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.807,884.659,885.221,2658.687,1045.157,479.055,510.792,2035.004
@,26/05/18,05:40:00,226.5,226.9,226.9,392.6,392.9,392.8,50.00,50.00,50.00,1.473,1.327,1.433,0.000,0.000,0.000,0.202,0.128,0.153,0.482,0.000,0.000,0.000,0.000,0.334,0.301,0.326,0.961,-0.605,-0.428,-0.454,0.502,6.8,7.0,337.2,1.4,0.5,694.749,663.930,676.333,2035.012,-0.126,0.000,-0.011,-0.137,694.623,663.930,676.322,2034.875,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.813,884.664,885.226,2658.703,1045.157,479.055,510.800,2035.012
@,26/05/18,05:41:00,226.5,227.0,226.9,392.8,392.9,392.6,50.00,50.00,50.00,1.515,1.380,1.470,0.000,0.000,0.000,0.206,0.128,0.153,0.486,0.000,0.000,0.000,0.000,0.338,0.309,0.330,0.977,-0.617,-0.433,-0.467,0.498,2.7,14.0,18.0,1.5,0.5,694.753,663.932,676.335,2035.020,-0.126,0.000,-0.011,-0.137,694.627,663.932,676.324,2034.883,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.818,884.669,885.231,2658.718,1045.157,479.055,510.808,2035.020
@,26/05/18,05:42:00,226.5,226.9,226.8,392.6,392.8,392.8,50.03,50.04,50.04,1.459,1.308,1.418,0.000,0.000,0.000,0.206,0.124,0.153,0.482,0.000,0.000,0.000,0.000,0.326,0.289,0.322,0.936,-0.632,-0.440,-0.484,0.515,2.2,4.7,2.3,1.4,0.5,694.756,663.935,676.338,2035.029,-0.126,0.000,-0.011,-0.137,694.630,663.935,676.327,2034.892,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.824,884.674,885.237,2658.735,1045.157,479.055,510.817,2035.029
@,26/05/18,05:43:00,225.5,225.9,225.8,390.8,391.1,390.9,49.95,49.95,49.95,1.473,1.303,1.452,0.000,0.000,0.000,0.206,0.128,0.153,0.487,0.000,0.000,0.000,0.000,0.334,0.301,0.330,0.965,-0.610,-0.431,-0.463,0.504,2.4,18.2,359.7,1.4,0.5,694.760,663.937,676.340,2035.037,-0.126,0.000,-0.011,-0.137,694.634,663.937,676.329,2034.900,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.830,884.679,885.242,2658.751,1045.157,479.055,510.825,2035.037
@,26/05/18,05:44:00,224.4,224.8,224.7,389.0,389.2,388.9,49.99,50.00,49.99,1.489,1.304,1.379,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.330,0.293,0.313,0.936,-0.608,-0.449,-0.485,0.520,353.2,2.7,337.7,1.4,0.5,694.763,663.939,676.343,2035.045,-0.126,0.000,-0.011,-0.137,694.637,663.939,676.332,2034.908,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.835,884.684,885.248,2658.767,1045.157,479.055,510.833,2035.045
@,26/05/18,05:45:00,225.0,225.4,225.2,389.9,390.0,390.1,50.04,50.04,50.04,1.528,1.338,1.467,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.346,0.305,0.330,0.981,-0.597,-0.411,-0.457,0.492,14.4,6.8,356.2,1.4,0.5,694.767,663.941,676.345,2035.053,-0.126,0.000,-0.011,-0.137,694.641,663.941,676.334,2034.916,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.841,884.689,885.253,2658.783,1045.157,479.055,510.841,2035.053
@,26/05/18,05:46:00,224.8,225.2,225.1,389.6,389.9,389.6,49.98,49.99,49.98,1.554,1.425,1.518,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.350,0.322,0.342,1.014,-0.582,-0.394,-0.434,0.476,3.4,15.0,346.9,1.5,0.5,694.770,663.943,676.348,2035.061,-0.126,0.000,-0.011,-0.137,694.644,663.943,676.337,2034.924,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.847,884.694,885.259,2658.800,1045.157,479.055,510.849,2035.061
@,26/05/18,05:47:00,225.1,225.5,225.4,390.1,390.5,390.2,50.02,50.03,50.02,1.528,1.368,1.477,0.000,0.000,0.000,0.206,0.128,0.153,0.487,0.000,0.000,0.000,0.000,0.338,0.309,0.330,0.977,-0.609,-0.428,-0.450,0.498,3.3,19.1,17.7,1.5,0.5,694.773,663.945,676.350,2035.068,-0.126,0.000,-0.011,-0.137,694.647,663.945,676.339,2034.931,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.852,884.699,885.264,2658.815,1045.157,479.055,510.856,2035.068
@,26/05/18,05:48:00,225.0,225.4,225.3,390.0,390.2,390.0,50.00,50.00,49.99,1.584,1.413,1.501,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.346,0.317,0.342,1.006,-0.588,-0.397,-0.431,0.484,7.1,18.4,14.5,1.5,0.5,694.777,663.947,676.353,2035.077,-0.126,0.000,-0.011,-0.137,694.651,663.947,676.342,2034.940,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.858,884.705,885.270,2658.833,1045.157,479.055,510.865,2035.077
@,26/05/18,05:49:00,225.1,225.5,225.4,390.2,390.5,390.2,50.00,50.01,50.01,1.522,1.382,1.458,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.346,0.318,0.334,0.998,-0.592,-0.398,-0.444,0.483,2.0,17.4,17.9,1.5,0.5,694.780,663.950,676.355,2035.085,-0.126,0.000,-0.011,-0.137,694.654,663.950,676.344,2034.948,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.864,884.710,885.275,2658.849,1045.157,479.055,510.873,2035.085
@,26/05/18,05:50:00,225.4,225.7,225.6,390.7,390.6,390.7,50.03,50.03,50.03,1.544,1.416,1.494,0.000,0.000,0.000,0.205,0.131,0.148,0.485,0.000,0.000,0.000,0.000,0.349,0.316,0.333,0.998,-0.593,-0.408,-0.446,0.486,6.1,11.2,1.2,1.5,0.5,694.784,663.952,676.358,2035.094,-0.126,0.000,-0.011,-0.137,694.658,663.952,676.347,2034.957,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.870,884.715,885.281,2658.866,1045.157,479.055,510.882,2035.094
@,26/05/18,05:51:00,225.3,225.7,225.6,390.6,390.7,390.6,49.99,49.99,49.99,1.561,1.391,1.474,0.000,0.000,0.000,0.206,0.128,0.153,0.487,0.000,0.000,0.000,0.000,0.350,0.309,0.330,0.990,-0.591,-0.415,-0.451,0.492,3.4,16.3,357.4,1.5,0.5,694.787,663.954,676.360,2035.101,-0.126,0.000,-0.011,-0.137,694.661,663.954,676.349,2034.964,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.876,884.721,885.287,2658.884,1045.157,479.055,510.889,2035.101
@,26/05/18,05:52:00,225.3,225.7,225.6,390.4,390.8,390.6,50.03,50.02,50.03,1.572,1.427,1.518,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.359,0.330,0.342,1.031,-0.576,-0.394,-0.427,0.472,1.9,3.5,344.5,1.5,0.5,694.791,663.956,676.363,2035.110,-0.126,0.000,-0.011,-0.137,694.665,663.956,676.352,2034.973,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.882,884.726,885.292,2658.900,1045.157,479.055,510.898,2035.110
@,26/05/18,05:53:00,224.1,224.5,224.4,388.4,388.5,388.3,49.97,49.96,49.97,1.632,1.493,1.553,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.363,0.334,0.351,1.047,-0.575,-0.396,-0.423,0.461,7.7,12.3,355.0,1.6,0.5,694.794,663.958,676.365,2035.117,-0.126,0.000,-0.011,-0.137,694.668,663.958,676.354,2034.980,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.888,884.731,885.298,2658.917,1045.157,479.055,510.905,2035.117
@,26/05/18,05:54:00,223.9,224.3,224.2,388.0,388.4,388.1,50.02,50.02,50.02,1.647,1.561,1.616,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.375,0.350,0.363,1.088,-0.552,-0.379,-0.411,0.447,3.1,6.5,16.0,1.6,0.5,694.797,663.961,676.368,2035.126,-0.126,0.000,-0.011,-0.137,694.671,663.961,676.357,2034.989,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.894,884.737,885.304,2658.935,1045.157,479.055,510.913,2035.125
@,26/05/18,05:55:00,223.9,224.3,224.2,388.1,388.2,388.1,49.99,49.99,49.99,1.637,1.516,1.577,0.000,0.000,0.000,0.207,0.137,0.145,0.488,0.000,0.000,0.000,0.000,0.364,0.343,0.356,1.063,-0.559,-0.392,-0.409,0.459,354.2,16.9,15.9,1.6,0.5,694.801,663.963,676.370,2035.134,-0.126,0.000,-0.011,-0.137,694.675,663.963,676.359,2034.997,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.900,884.743,885.310,2658.953,1045.157,479.055,510.922,2035.134
@,26/05/18,05:56:00,224.4,224.7,224.6,388.7,389.1,388.9,50.01,50.01,50.01,1.636,1.490,1.570,0.000,0.000,0.000,0.206,0.128,0.153,0.486,0.000,0.000,0.000,0.000,0.367,0.338,0.355,1.060,-0.564,-0.381,-0.419,0.459,0.9,17.7,11.1,1.6,0.5,694.804,663.965,676.373,2035.142,-0.126,0.000,-0.011,-0.137,694.678,663.965,676.362,2035.005,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.906,884.749,885.316,2658.971,1045.157,479.055,510.930,2035.142
@,26/05/18,05:57:00,225.1,225.5,225.4,390.1,390.5,390.2,50.00,50.00,50.00,1.638,1.504,1.535,0.000,0.000,0.000,0.210,0.132,0.144,0.487,0.000,0.000,0.000,0.000,0.367,0.342,0.346,1.056,-0.568,-0.387,-0.419,0.461,5.9,16.9,4.0,1.6,0.5,694.808,663.967,676.375,2035.150,-0.126,0.000,-0.011,-0.137,694.682,663.967,676.364,2035.013,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.912,884.754,885.322,2658.988,1045.157,479.055,510.938,2035.150
@,26/05/18,05:58:00,225.4,225.7,225.6,390.4,390.8,390.8,50.01,50.00,50.01,1.674,1.547,1.567,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.371,0.346,0.355,1.072,-0.566,-0.381,-0.406,0.450,3.7,177.6,182.3,1.6,0.5,694.811,663.969,676.378,2035.158,-0.126,0.000,-0.011,-0.137,694.685,663.969,676.367,2035.021,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.918,884.760,885.328,2659.006,1045.157,479.055,510.946,2035.158
@,26/05/18,05:59:00,225.4,225.7,225.6,390.4,390.8,390.7,50.05,50.04,50.04,1.642,1.507,1.567,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.363,0.334,0.350,1.047,-0.566,-0.393,-0.420,0.461,350.7,11.6,16.7,1.6,0.5,694.815,663.972,676.380,2035.167,-0.126,0.000,-0.011,-0.137,694.689,663.972,676.369,2035.030,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.924,884.766,885.333,2659.023,1045.157,479.055,510.955,2035.167
@,26/05/18,06:00:00,225.5,225.8,225.8,390.7,391.1,390.8,49.98,49.97,49.98,1.635,1.461,1.537,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.367,0.330,0.342,1.039,-0.569,-0.400,-0.418,0.468,1.6,1.3,13.1,1.5,0.5,694.818,663.974,676.382,2035.174,-0.126,0.000,-0.011,-0.137,694.692,663.974,676.371,2035.037,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.931,884.771,885.339,2659.041,1045.157,479.055,510.962,2035.174
@,26/05/18,06:01:00,225.2,225.5,225.5,390.2,390.4,390.5,50.05,50.05,50.05,1.636,1.495,1.556,0.000,0.000,0.000,0.206,0.132,0.148,0.486,0.000,0.000,0.000,0.000,0.367,0.342,0.355,1.064,-0.571,-0.390,-0.410,0.457,4.2,17.9,4.1,1.6,0.5,694.822,663.976,676.385,2035.183,-0.126,0.000,-0.011,-0.137,694.696,663.976,676.374,2035.046,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.937,884.777,885.345,2659.059,1045.157,479.055,510.971,2035.183
@,26/05/18,06:02:00,224.8,225.2,225.1,389.6,390.0,389.7,49.97,49.97,49.98,1.683,1.547,1.609,0.000,0.000,0.000,0.210,0.128,0.144,0.482,0.000,0.000,0.000,0.000,0.379,0.346,0.359,1.085,-0.558,-0.381,-0.402,0.445,8.4,16.7,355.9,1.6,0.5,694.825,663.978,676.387,2035.190,-0.126,0.000,-0.011,-0.137,694.699,663.978,676.376,2035.053,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.943,884.783,885.351,2659.077,1045.157,479.055,510.978,2035.190
@,26/05/18,06:03:00,224.6,224.9,224.9,389.1,389.5,389.4,50.04,50.04,50.04,1.681,1.510,1.583,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.371,0.342,0.355,1.068,-0.569,-0.391,-0.425,0.452,3.8,17.1,338.1,1.6,0.5,694.829,663.980,676.390,2035.199,-0.126,0.000,-0.011,-0.137,694.703,663.980,676.379,2035.062,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.949,884.788,885.357,2659.094,1045.157,479.055,510.987,2035.199
@,26/05/18,06:04:00,224.5,224.9,224.9,389.2,389.4,389.3,49.98,49.99,49.98,1.683,1.573,1.596,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.379,0.350,0.363,1.093,-0.551,-0.374,-0.399,0.442,2.7,16.7,346.2,1.6,0.5,694.832,663.982,676.392,2035.206,-0.126,0.000,-0.011,-0.137,694.706,663.982,676.381,2035.069,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.955,884.794,885.363,2659.112,1045.157,479.055,510.994,2035.206
@,26/05/18,06:05:00,225.0,225.4,225.3,389.9,390.3,390.2,50.04,50.04,50.04,1.702,1.551,1.601,0.000,0.000,0.000,0.210,0.132,0.140,0.482,0.000,0.000,0.000,0.000,0.379,0.346,0.363,1.089,-0.558,-0.375,-0.399,0.443,1.6,6.6,7.2,1.6,0.5,694.835,663.985,676.395,2035.215,-0.126,0.000,-0.011,-0.137,694.709,663.985,676.384,2035.078,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.961,884.800,885.369,2659.130,1045.157,479.055,511.003,2035.215
@,26/05/18,06:06:00,225.7,226.1,226.0,391.1,391.5,391.3,49.99,49.99,49.99,1.640,1.458,1.552,0.000,0.000,0.000,0.210,0.128,0.144,0.482,0.000,0.000,0.000,0.000,0.371,0.330,0.355,1.056,-0.560,-0.380,-0.411,0.457,3.8,7.6,6.4,1.6,0.5,694.839,663.987,676.397,2035.223,-0.126,0.000,-0.011,-0.137,694.713,663.987,676.386,2035.086,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.968,884.806,885.375,2659.149,1045.157,479.055,511.011,2035.223
@,26/05/18,06:07:00,225.9,226.3,226.3,391.5,391.7,391.8,50.04,50.05,50.04,1.668,1.492,1.613,0.000,0.000,0.000,0.214,0.132,0.148,0.495,0.000,0.000,0.000,0.000,0.379,0.338,0.363,1.080,-0.565,-0.383,-0.412,0.458,5.1,17.9,353.7,1.6,0.5,694.842,663.989,676.399,2035.230,-0.126,0.000,-0.011,-0.137,694.716,663.989,676.388,2035.093,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.974,884.811,885.381,2659.166,1045.157,479.055,511.018,2035.230
@,26/05/18,06:08:00,225.4,225.8,225.8,390.6,391.1,390.8,49.94,49.94,49.93,1.665,1.495,1.590,0.000,0.000,0.000,0.210,0.128,0.148,0.486,0.000,0.000,0.000,0.000,0.375,0.338,0.359,1.072,-0.572,-0.386,-0.408,0.454,6.4,18.1,339.3,1.6,0.5,694.846,663.991,676.402,2035.239,-0.126,0.000,-0.011,-0.137,694.720,663.991,676.391,2035.102,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.980,884.817,885.387,2659.184,1045.157,479.055,511.027,2035.239
@,26/05/18,06:09:00,225.3,225.7,225.7,390.4,390.9,390.8,50.01,50.01,50.01,1.657,1.477,1.632,0.000,0.000,0.000,0.210,0.128,0.144,0.482,0.000,0.000,0.000,0.000,0.375,0.334,0.363,1.072,-0.557,-0.375,-0.400,0.450,4.3,16.8,9.0,1.6,0.5,694.849,663.993,676.404,2035.246,-0.126,0.000,-0.011,-0.137,694.723,663.993,676.393,2035.109,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.986,884.822,885.393,2659.201,1045.157,479.055,511.034,2035.246
@,26/05/18,06:10:00,225.7,226.1,226.1,391.0,391.6,391.5,50.02,50.03,50.02,1.671,1.482,1.603,0.000,0.000,0.000,0.210,0.132,0.148,0.491,0.000,0.000,0.000,0.000,0.375,0.338,0.359,1.072,-0.569,-0.388,-0.412,0.458,3.2,18.4,12.2,1.6,0.5,694.853,663.995,676.407,2035.255,-0.126,0.000,-0.011,-0.137,694.727,663.995,676.396,2035.118,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.992,884.828,885.399,2659.219,1045.157,479.055,511.043,2035.255
@,26/05/18,06:11:00,224.2,224.6,224.6,388.4,389.0,388.7,49.98,49.98,49.98,1.670,1.591,1.639,0.000,0.000,0.000,0.206,0.132,0.148,0.487,0.000,0.000,0.000,0.000,0.375,0.359,0.367,1.101,-0.550,-0.365,-0.397,0.442,357.5,16.7,13.4,1.6,0.5,694.856,663.998,676.409,2035.263,-0.126,0.000,-0.011,-0.137,694.730,663.998,676.398,2035.126,476.835,501.448,475.788,1454.071,-0.016,0.000,-0.445,-0.461,476.851,501.448,476.233,1454.532,888.999,884.834,885.405,2659.238,1045.157,479.055,511.051,2035.263
