@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,04/05/18,04:53:00,225.6,225.7,225.8,390.7,391.0,390.8,49.98,49.98,49.98,12.139,12.391,11.956,0.000,0.000,0.000,2.140,2.107,2.078,6.326,1.688,1.816,1.696,5.200,2.734,2.792,2.697,8.222,0.781,0.755,0.773,0.769,38.2,40.6,38.9,12.2,6.3,53.871,52.326,53.183,159.380,-0.126,0.000,-0.009,-0.135,53.745,52.326,53.174,159.245,40.353,42.102,39.492,121.947,-0.016,0.000,-0.445,-0.461,40.369,42.102,39.937,122.408,70.578,70.372,70.132,211.082,110.914,48.466,0.000,159.380
@,04/05/18,04:54:00,225.3,225.5,225.5,390.1,390.6,390.5,49.95,49.95,49.95,12.045,12.265,11.856,0.000,0.000,0.000,2.115,2.078,2.058,6.251,1.688,1.807,1.684,5.179,2.713,2.763,2.668,8.144,0.779,0.753,0.770,0.768,37.3,39.5,37.9,12.1,6.3,53.906,52.361,53.218,159.485,-0.126,0.000,-0.009,-0.135,53.780,52.361,53.209,159.350,40.381,42.132,39.520,122.033,-0.016,0.000,-0.445,-0.461,40.397,42.132,39.965,122.494,70.624,70.418,70.177,211.219,110.914,48.571,0.000,159.485
@,04/05/18,04:55:00,225.4,225.4,225.4,390.4,390.2,390.4,49.94,49.95,49.95,12.123,12.292,11.840,0.000,0.000,0.000,2.136,2.078,2.066,6.279,1.688,1.811,1.671,5.170,2.729,2.771,2.668,8.167,0.781,0.751,0.773,0.769,37.0,40.3,38.1,12.1,6.3,53.942,52.396,53.252,159.590,-0.126,0.000,-0.009,-0.135,53.816,52.396,53.243,159.455,40.409,42.162,39.548,122.119,-0.016,0.000,-0.445,-0.461,40.425,42.162,39.993,122.580,70.669,70.464,70.222,211.355,110.914,48.676,0.000,159.590
@,04/05/18,04:56:00,225.1,225.3,225.3,389.9,390.1,390.2,50.00,50.00,50.00,1.188,1.089,1.089,0.000,0.000,0.000,0.169,0.099,0.107,0.375,0.000,0.000,0.000,0.000,0.268,0.247,0.247,0.763,-0.630,-0.399,-0.422,0.492,3.4,17.1,18.4,1.1,0.4,53.955,52.408,53.264,159.627,-0.126,0.000,-0.009,-0.135,53.829,52.408,53.255,159.492,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.687,70.482,70.238,211.407,110.914,48.713,0.000,159.627
@,04/05/18,04:57:00,225.0,225.1,225.1,389.7,389.8,390.0,49.95,49.95,49.95,1.153,1.048,1.076,0.000,0.000,0.000,0.165,0.099,0.103,0.367,0.000,0.000,0.000,0.000,0.264,0.239,0.239,0.742,-0.655,-0.423,-0.453,0.494,0.4,21.8,14.8,1.1,0.4,53.957,52.409,53.266,159.632,-0.126,0.000,-0.009,-0.135,53.831,52.409,53.257,159.497,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.691,70.486,70.242,211.419,110.914,48.718,0.000,159.632
@,04/05/18,04:58:00,225.0,225.1,225.2,389.6,389.8,390.0,50.00,50.00,50.00,1.186,1.065,1.084,0.000,0.000,0.000,0.169,0.099,0.103,0.371,0.000,0.000,0.000,0.000,0.268,0.243,0.247,0.759,-0.626,-0.403,-0.426,0.489,356.4,7.4,7.3,1.1,0.4,53.960,52.411,53.268,159.639,-0.126,0.000,-0.009,-0.135,53.834,52.411,53.259,159.504,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.695,70.490,70.246,211.431,110.914,48.725,0.000,159.639
@,04/05/18,04:59:00,224.6,224.8,224.8,389.0,389.4,389.3,50.05,50.04,50.04,1.227,1.133,1.130,0.000,0.000,0.000,0.165,0.099,0.107,0.371,0.000,0.000,0.000,0.000,0.280,0.252,0.256,0.788,-0.605,-0.398,-0.419,0.471,349.0,4.7,9.4,1.2,0.4,53.963,52.413,53.270,159.646,-0.126,0.000,-0.009,-0.135,53.837,52.413,53.261,159.511,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.700,70.494,70.250,211.444,110.914,48.732,0.000,159.646
@,04/05/18,05:00:00,224.1,224.1,224.1,388.1,388.0,388.1,50.00,50.00,50.00,1.243,1.095,1.122,0.000,0.000,0.000,0.165,0.103,0.107,0.375,0.000,0.000,0.000,0.000,0.264,0.231,0.239,0.734,-0.622,-0.425,-0.440,0.511,6.8,331.9,11.4,1.2,0.4,53.966,52.414,53.272,159.652,-0.126,0.000,-0.009,-0.135,53.840,52.414,53.263,159.517,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.704,70.498,70.255,211.457,110.914,48.738,0.000,159.652
@,04/05/18,05:01:00,224.2,224.4,224.4,388.4,388.6,388.5,49.94,49.95,49.95,1.250,1.127,1.149,0.000,0.000,0.000,0.169,0.099,0.107,0.375,0.000,0.000,0.000,0.000,0.276,0.251,0.256,0.783,-0.589,-0.386,-0.413,0.479,1.0,0.6,350.8,1.2,0.4,53.969,52.416,53.273,159.658,-0.126,0.000,-0.009,-0.135,53.843,52.416,53.264,159.523,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.709,70.502,70.259,211.470,110.914,48.744,0.000,159.658
@,04/05/18,05:02:00,225.1,225.3,225.4,389.9,390.3,390.1,50.04,50.04,50.04,1.197,1.019,1.089,0.000,0.000,0.000,0.169,0.099,0.111,0.379,0.000,0.000,0.000,0.000,0.272,0.239,0.256,0.767,-0.622,-0.412,-0.428,0.495,355.0,18.9,339.0,1.1,0.4,53.971,52.418,53.275,159.664,-0.126,0.000,-0.009,-0.135,53.845,52.418,53.266,159.529,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.713,70.506,70.263,211.482,110.914,48.750,0.000,159.664
@,04/05/18,05:03:00,225.4,225.6,225.7,390.6,390.8,390.9,50.02,50.02,50.02,1.170,1.056,1.115,0.000,0.000,0.000,0.169,0.099,0.115,0.383,0.000,0.000,0.000,0.000,0.264,0.235,0.252,0.750,-0.639,-0.422,-0.453,0.511,7.1,3.2,4.7,1.1,0.4,53.974,52.419,53.277,159.670,-0.126,0.000,-0.009,-0.135,53.848,52.419,53.268,159.535,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.718,70.510,70.267,211.495,110.914,48.756,0.000,159.670
@,04/05/18,05:04:00,225.5,225.7,225.7,390.6,390.8,390.9,50.01,50.00,50.00,1.196,1.015,1.089,0.000,0.000,0.000,0.170,0.000,0.116,0.286,0.000,0.000,0.000,0.000,0.265,0.228,0.248,0.741,0.642,1.000,-0.453,0.385,6.0,19.1,347.8,1.1,0.3,53.977,52.421,53.279,159.677,-0.126,0.000,-0.009,-0.135,53.851,52.421,53.270,159.542,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.722,70.514,70.271,211.507,110.914,48.763,0.000,159.677
@,04/05/18,05:05:00,224.0,224.2,224.2,388.0,388.2,388.2,49.98,49.98,49.98,1.207,0.973,1.155,0.000,0.000,0.000,0.169,0.000,0.111,0.280,0.000,0.000,0.000,0.000,0.264,0.223,0.252,0.738,-0.645,1.000,-0.455,0.380,4.5,15.2,196.7,1.1,0.3,53.980,52.423,53.281,159.684,-0.126,0.000,-0.009,-0.135,53.854,52.423,53.272,159.549,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.727,70.517,70.275,211.519,110.914,48.770,0.000,159.684
@,04/05/18,05:06:00,223.9,224.0,223.9,387.7,387.7,387.8,49.94,49.95,49.94,1.183,1.074,1.071,0.000,0.000,0.000,0.169,0.099,0.107,0.375,0.000,0.000,0.000,0.000,0.264,0.231,0.239,0.734,-0.654,-0.442,-0.466,0.511,5.1,11.4,7.5,1.1,0.4,53.983,52.424,53.283,159.690,-0.126,0.000,-0.009,-0.135,53.857,52.424,53.274,159.555,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.731,70.521,70.280,211.532,110.914,48.776,0.000,159.690
@,04/05/18,05:07:00,224.6,224.8,224.8,389.0,389.4,389.2,50.00,50.00,50.00,1.187,1.033,1.113,0.000,0.000,0.000,0.169,0.099,0.111,0.379,0.000,0.000,0.000,0.000,0.268,0.231,0.247,0.746,-0.635,-0.441,-0.452,0.508,355.4,15.7,348.4,1.1,0.4,53.985,52.426,53.285,159.696,-0.126,0.000,-0.009,-0.135,53.859,52.426,53.276,159.561,40.418,42.172,39.557,122.147,-0.016,0.000,-0.445,-0.461,40.434,42.172,40.002,122.608,70.735,70.525,70.284,211.544,110.914,48.782,0.000,159.696
@,04/05/18,05:08:00,224.5,224.6,224.7,389.0,389.0,388.9,49.95,49.94,49.95,11.848,12.013,11.627,0.000,0.000,0.000,2.057,2.012,2.004,6.073,1.667,1.778,1.654,5.100,2.655,2.692,2.610,7.957,0.773,0.747,0.768,0.763,38.9,40.8,38.3,11.8,6.1,54.017,52.457,53.316,159.790,-0.126,0.000,-0.009,-0.135,53.891,52.457,53.307,159.655,40.444,42.200,39.583,122.227,-0.016,0.000,-0.445,-0.461,40.460,42.200,40.028,122.688,70.777,70.567,70.324,211.668,110.914,48.876,0.000,159.790
@,04/05/18,05:09:00,223.8,224.0,224.1,387.7,388.1,388.0,50.00,50.00,50.00,12.085,12.309,11.850,0.000,0.000,0.000,2.136,2.099,2.070,6.305,1.639,1.770,1.642,5.051,2.701,2.754,2.656,8.111,0.791,0.761,0.780,0.777,36.5,40.0,36.6,12.1,6.3,54.053,52.492,53.350,159.895,-0.126,0.000,-0.009,-0.135,53.927,52.492,53.341,159.760,40.472,42.230,39.611,122.313,-0.016,0.000,-0.445,-0.461,40.488,42.230,40.056,122.774,70.821,70.613,70.368,211.802,110.914,48.981,0.000,159.895
@,04/05/18,05:10:00,225.9,226.1,226.1,391.4,391.5,391.5,49.93,49.94,49.94,12.120,12.308,11.880,0.000,0.000,0.000,2.127,2.086,2.066,6.279,1.700,1.823,1.692,5.215,2.733,2.779,2.684,8.196,0.779,0.750,0.768,0.766,37.9,40.4,38.9,12.1,6.3,54.088,52.527,53.384,159.999,-0.126,0.000,-0.009,-0.135,53.962,52.527,53.375,159.864,40.500,42.259,39.638,122.397,-0.016,0.000,-0.445,-0.461,40.516,42.259,40.083,122.858,70.866,70.658,70.412,211.936,110.914,49.085,0.000,159.999
@,04/05/18,05:11:00,226.8,227.0,227.0,393.0,393.2,393.0,49.96,49.96,49.96,12.093,12.261,11.855,0.000,0.000,0.000,2.115,2.070,2.054,6.239,1.721,1.844,1.713,5.278,2.742,2.783,2.689,8.214,0.772,0.745,0.767,0.760,40.0,40.8,39.1,12.1,6.2,54.124,52.561,53.419,160.104,-0.126,0.000,-0.009,-0.135,53.998,52.561,53.410,159.969,40.528,42.290,39.667,122.485,-0.016,0.000,-0.445,-0.461,40.544,42.290,40.112,122.946,70.912,70.705,70.457,212.074,110.914,49.190,0.000,160.104
@,04/05/18,05:12:00,226.4,226.6,226.6,392.2,392.4,392.3,49.93,49.93,49.92,12.076,12.260,11.860,0.000,0.000,0.000,2.115,2.074,2.058,6.247,1.709,1.828,1.704,5.241,2.730,2.775,2.685,8.189,0.774,0.748,0.767,0.763,37.8,40.7,39.3,12.1,6.2,54.159,52.596,53.453,160.208,-0.126,0.000,-0.009,-0.135,54.033,52.596,53.444,160.073,40.557,42.321,39.696,122.574,-0.016,0.000,-0.445,-0.461,40.573,42.321,40.141,123.035,70.958,70.752,70.502,212.212,110.914,49.294,0.000,160.208
@,04/05/18,05:13:00,226.4,226.6,226.5,392.3,392.2,392.5,49.95,49.96,49.95,1.108,0.937,1.126,0.000,0.000,0.000,0.169,0.000,0.120,0.289,0.000,0.000,0.000,0.000,0.252,0.214,0.252,0.718,0.661,1.000,-0.466,0.402,5.5,20.0,19.4,1.1,0.3,54.170,52.606,53.463,160.239,-0.126,0.000,-0.009,-0.135,54.044,52.606,53.454,160.104,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.973,70.766,70.516,212.255,110.914,49.325,0.000,160.239
@,04/05/18,05:14:00,227.0,227.3,227.3,393.3,393.6,393.4,49.98,49.98,49.98,1.183,0.990,1.106,0.000,0.000,0.000,0.169,0.000,0.111,0.279,0.000,0.000,0.000,0.000,0.275,0.226,0.259,0.760,-0.614,1.000,-0.429,0.368,4.1,17.9,351.8,1.1,0.3,54.173,52.607,53.465,160.245,-0.126,0.000,-0.009,-0.135,54.047,52.607,53.456,160.110,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.977,70.769,70.521,212.267,110.914,49.331,0.000,160.245
@,04/05/18,05:15:00,225.8,226.1,226.1,391.3,391.6,391.3,49.93,49.94,49.93,1.246,0.975,1.176,0.000,0.000,0.000,0.169,0.000,0.115,0.284,0.000,0.000,0.000,0.000,0.276,0.219,0.260,0.754,-0.606,1.000,-0.427,0.377,1.0,1.3,352.6,1.1,0.3,54.176,52.609,53.467,160.252,-0.126,0.000,-0.009,-0.135,54.050,52.609,53.458,160.117,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.982,70.773,70.525,212.280,110.914,49.338,0.000,160.252
@,04/05/18,05:16:00,226.2,226.5,226.5,391.8,392.2,392.2,50.01,50.01,50.01,1.198,0.875,1.192,0.000,0.000,0.000,0.169,0.000,0.124,0.293,0.000,0.000,0.000,0.000,0.276,0.198,0.272,0.746,0.620,1.000,-0.445,0.392,5.4,299.9,354.4,1.1,0.3,54.178,52.610,53.469,160.257,-0.126,0.000,-0.009,-0.135,54.052,52.610,53.460,160.122,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.986,70.776,70.529,212.291,110.914,49.343,0.000,160.257
@,04/05/18,05:17:00,225.9,226.1,226.2,391.3,391.7,391.5,49.96,49.96,49.97,1.215,1.008,1.088,0.000,0.000,0.000,0.169,0.000,0.111,0.280,0.000,0.000,0.000,0.000,0.276,0.223,0.247,0.746,-0.628,1.000,-0.451,0.376,3.7,323.2,353.5,1.1,0.3,54.181,52.612,53.471,160.264,-0.126,0.000,-0.009,-0.135,54.055,52.612,53.462,160.129,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.991,70.780,70.534,212.305,110.914,49.350,0.000,160.264
@,04/05/18,05:18:00,225.8,226.0,226.0,391.1,391.5,391.3,49.95,49.94,49.94,1.249,1.023,1.143,0.000,0.000,0.000,0.173,0.000,0.111,0.285,0.000,0.000,0.000,0.000,0.280,0.231,0.256,0.767,-0.623,1.000,-0.435,0.371,7.1,194.8,4.9,1.1,0.3,54.184,52.613,53.473,160.270,-0.126,0.000,-0.009,-0.135,54.058,52.613,53.464,160.135,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,70.995,70.784,70.538,212.317,110.914,49.356,0.000,160.270
@,04/05/18,05:19:00,226.0,226.3,226.3,391.6,392.0,391.6,49.99,49.99,50.00,1.244,0.985,1.155,0.000,0.000,0.000,0.169,0.000,0.115,0.285,0.000,0.000,0.000,0.000,0.280,0.223,0.256,0.759,-0.610,1.000,-0.432,0.375,4.4,6.8,4.6,1.1,0.3,54.187,52.615,53.475,160.277,-0.126,0.000,-0.009,-0.135,54.061,52.615,53.466,160.142,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,71.000,70.787,70.542,212.329,110.914,49.363,0.000,160.277
@,04/05/18,05:20:00,226.5,226.6,226.5,392.5,392.2,392.3,49.93,49.93,49.93,1.247,0.943,1.142,0.000,0.000,0.000,0.173,0.000,0.111,0.285,0.000,0.000,0.000,0.000,0.280,0.219,0.256,0.755,0.622,1.000,-0.440,0.377,7.7,5.0,357.4,1.1,0.3,54.190,52.616,53.477,160.283,-0.126,0.000,-0.009,-0.135,54.064,52.616,53.468,160.148,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,71.005,70.791,70.547,212.343,110.914,49.369,0.000,160.283
@,04/05/18,05:21:00,226.8,227.0,227.0,392.8,393.1,393.0,50.00,50.00,50.00,1.252,0.989,1.163,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.285,0.223,0.264,0.771,0.621,1.000,-0.437,0.374,1.3,17.4,346.4,1.1,0.3,54.193,52.618,53.478,160.289,-0.126,0.000,-0.009,-0.135,54.067,52.618,53.469,160.154,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,71.009,70.795,70.551,212.355,110.914,49.375,0.000,160.289
@,04/05/18,05:22:00,226.1,226.4,226.4,391.8,392.1,391.9,49.94,49.94,49.93,1.265,0.992,1.173,0.000,0.000,0.000,0.173,0.000,0.115,0.289,0.000,0.000,0.000,0.000,0.285,0.227,0.260,0.771,0.605,1.000,-0.440,0.374,5.8,352.4,15.4,1.1,0.3,54.196,52.619,53.480,160.295,-0.126,0.000,-0.009,-0.135,54.070,52.619,53.471,160.160,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,71.014,70.799,70.555,212.368,110.914,49.381,0.000,160.295
@,04/05/18,05:23:00,226.1,226.4,226.4,391.9,392.1,391.9,49.99,49.98,49.98,1.203,0.839,1.190,0.000,0.000,0.000,0.173,0.000,0.128,0.301,0.000,0.000,0.000,0.000,0.272,0.198,0.268,0.738,0.630,1.000,-0.462,0.408,4.9,356.8,17.9,1.1,0.3,54.199,52.621,53.482,160.302,-0.126,0.000,-0.009,-0.135,54.073,52.621,53.473,160.167,40.565,42.329,39.703,122.597,-0.016,0.000,-0.445,-0.461,40.581,42.329,40.148,123.058,71.019,70.802,70.560,212.381,110.914,49.388,0.000,160.302
@,04/05/18,05:24:00,225.3,225.7,225.6,390.5,390.8,390.5,49.96,49.97,49.96,11.791,11.958,11.540,0.000,0.000,0.000,2.041,1.983,1.971,5.995,1.688,1.815,1.671,5.174,2.655,2.696,2.598,7.949,0.768,0.738,0.763,0.754,41.3,42.1,38.1,11.8,6.0,54.203,52.624,53.486,160.313,-0.126,0.000,-0.009,-0.135,54.077,52.624,53.477,160.178,40.567,42.331,39.705,122.603,-0.016,0.000,-0.445,-0.461,40.583,42.331,40.150,123.064,71.026,70.809,70.567,212.402,110.914,49.399,0.000,160.313
@,04/05/18,05:25:00,225.2,225.5,225.4,390.2,390.5,390.1,49.93,49.94,49.94,11.994,12.209,11.727,0.000,0.000,0.000,2.099,2.049,2.029,6.177,1.684,1.816,1.675,5.175,2.701,2.750,2.643,8.095,0.776,0.746,0.768,0.763,38.1,40.8,38.5,12.0,6.2,54.239,52.659,53.520,160.418,-0.126,0.000,-0.009,-0.135,54.113,52.659,53.511,160.283,40.595,42.362,39.734,122.691,-0.016,0.000,-0.445,-0.461,40.611,42.362,40.179,123.152,71.072,70.855,70.611,212.538,110.914,49.504,0.000,160.418
@,04/05/18,05:26:00,225.0,225.3,225.2,389.9,390.1,389.8,50.03,50.04,50.03,12.156,12.294,11.902,0.000,0.000,0.000,2.140,2.099,2.082,6.321,1.676,1.799,1.663,5.138,2.730,2.771,2.680,8.181,0.784,0.757,0.779,0.773,38.8,39.9,37.3,12.1,6.3,54.274,52.693,53.555,160.522,-0.126,0.000,-0.009,-0.135,54.148,52.693,53.546,160.387,40.624,42.392,39.762,122.778,-0.016,0.000,-0.445,-0.461,40.640,42.392,40.207,123.239,71.117,70.901,70.656,212.674,110.914,49.608,0.000,160.522
@,04/05/18,05:27:00,224.7,225.1,225.1,389.7,389.7,389.5,49.95,49.95,49.95,12.231,12.368,12.010,0.000,0.000,0.000,2.160,2.111,2.107,6.378,1.684,1.799,1.671,5.154,2.750,2.783,2.696,8.229,0.783,0.758,0.779,0.775,37.6,39.1,37.9,12.2,6.4,54.310,52.728,53.590,160.628,-0.126,0.000,-0.009,-0.135,54.184,52.728,53.581,160.493,40.652,42.422,39.790,122.864,-0.016,0.000,-0.445,-0.461,40.668,42.422,40.235,123.325,71.163,70.947,70.701,212.811,110.914,49.714,0.000,160.628
@,04/05/18,05:28:00,226.3,226.6,226.6,392.3,392.4,392.2,49.99,49.98,49.98,12.192,12.368,11.951,0.000,0.000,0.000,2.152,2.103,2.094,6.349,1.713,1.836,1.704,5.253,2.758,2.804,2.709,8.271,0.780,0.753,0.773,0.768,37.9,41.1,38.6,12.2,6.3,54.346,52.763,53.624,160.733,-0.126,0.000,-0.009,-0.135,54.220,52.763,53.615,160.598,40.681,42.453,39.819,122.953,-0.016,0.000,-0.445,-0.461,40.697,42.453,40.264,123.414,71.209,70.994,70.746,212.949,110.914,49.819,0.000,160.733
@,04/05/18,05:29:00,226.4,226.7,226.7,392.3,392.5,392.3,49.93,49.94,49.94,1.233,0.963,1.161,0.000,0.000,0.000,0.177,0.000,0.120,0.297,0.000,0.000,0.000,0.000,0.280,0.214,0.264,0.759,0.616,1.000,-0.438,0.391,5.5,5.0,338.9,1.1,0.3,54.379,52.796,53.657,160.832,-0.126,0.000,-0.009,-0.135,54.253,52.796,53.648,160.697,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.251,71.037,70.788,213.076,110.914,49.918,0.000,160.832
@,04/05/18,05:30:00,226.3,226.6,226.6,392.3,392.2,392.2,49.95,49.96,49.96,1.266,0.973,1.217,0.000,0.000,0.000,0.173,0.000,0.120,0.293,0.000,0.000,0.000,0.000,0.280,0.214,0.276,0.771,0.619,1.000,-0.441,0.380,5.3,176.8,3.1,1.2,0.3,54.382,52.797,53.659,160.838,-0.126,0.000,-0.009,-0.135,54.256,52.797,53.650,160.703,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.256,71.041,70.792,213.089,110.914,49.924,0.000,160.838
@,04/05/18,05:31:00,226.2,226.6,226.5,392.2,392.3,392.0,49.96,49.96,49.96,1.258,1.099,1.217,0.000,0.000,0.000,0.173,0.000,0.111,0.285,0.000,0.000,0.000,0.000,0.289,0.247,0.272,0.808,-0.604,1.000,-0.422,0.352,9.7,336.5,356.1,1.2,0.3,54.384,52.799,53.660,160.843,-0.126,0.000,-0.009,-0.135,54.258,52.799,53.651,160.708,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.261,71.045,70.797,213.103,110.914,49.929,0.000,160.843
@,04/05/18,05:32:00,225.6,225.9,225.9,391.0,391.2,390.9,49.92,49.91,49.93,1.253,1.071,1.207,0.000,0.000,0.000,0.169,0.000,0.111,0.280,0.000,0.000,0.000,0.000,0.276,0.235,0.268,0.779,-0.625,1.000,-0.416,0.360,352.9,353.7,349.7,1.2,0.3,54.387,52.800,53.662,160.849,-0.126,0.000,-0.009,-0.135,54.261,52.800,53.653,160.714,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.265,71.049,70.801,213.115,110.914,49.935,0.000,160.849
@,04/05/18,05:33:00,225.9,226.2,226.1,391.5,391.6,391.3,49.95,49.95,49.95,1.212,0.978,1.211,0.000,0.000,0.000,0.174,0.000,0.120,0.294,0.000,0.000,0.000,0.000,0.273,0.223,0.273,0.770,0.620,1.000,-0.427,0.382,11.9,18.5,338.7,1.1,0.3,54.390,52.802,53.664,160.856,-0.126,0.000,-0.009,-0.135,54.264,52.802,53.655,160.721,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.270,71.052,70.806,213.128,110.914,49.942,0.000,160.856
@,04/05/18,05:34:00,225.7,226.0,226.0,391.4,391.3,391.1,49.94,49.94,49.93,1.232,1.002,1.180,0.000,0.000,0.000,0.169,0.000,0.115,0.284,0.000,0.000,0.000,0.000,0.276,0.227,0.268,0.771,0.626,1.000,-0.436,0.369,6.3,337.2,334.5,1.1,0.3,54.393,52.803,53.666,160.862,-0.126,0.000,-0.009,-0.135,54.267,52.803,53.657,160.727,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.275,71.056,70.810,213.141,110.914,49.948,0.000,160.862
@,04/05/18,05:35:00,225.5,225.9,225.9,391.0,391.0,390.8,49.97,49.96,49.96,1.227,1.037,1.174,0.000,0.000,0.000,0.173,0.000,0.111,0.284,0.000,0.000,0.000,0.000,0.276,0.231,0.268,0.775,0.623,1.000,-0.421,0.367,1.3,17.5,351.2,1.1,0.3,54.396,52.805,53.668,160.869,-0.126,0.000,-0.009,-0.135,54.270,52.805,53.659,160.734,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.279,71.060,70.815,213.154,110.914,49.955,0.000,160.869
@,04/05/18,05:36:00,225.9,226.0,226.0,391.4,391.1,391.4,49.94,49.94,49.93,1.235,1.061,1.130,0.000,0.000,0.000,0.177,0.099,0.111,0.388,0.000,0.000,0.000,0.000,0.280,0.235,0.252,0.767,-0.627,-0.411,-0.424,0.505,2.7,19.9,12.1,1.1,0.4,54.399,52.806,53.670,160.875,-0.126,0.000,-0.009,-0.135,54.273,52.806,53.661,160.740,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.284,71.064,70.819,213.167,110.914,49.961,0.000,160.875
@,04/05/18,05:37:00,226.8,227.1,227.1,393.2,393.3,393.1,50.01,50.01,50.01,1.214,1.024,1.153,0.000,0.000,0.000,0.177,0.000,0.115,0.293,0.000,0.000,0.000,0.000,0.280,0.239,0.272,0.792,-0.620,1.000,-0.425,0.370,6.4,2.4,337.8,1.1,0.3,54.402,52.808,53.672,160.882,-0.126,0.000,-0.009,-0.135,54.276,52.808,53.663,160.747,40.708,42.482,39.845,123.035,-0.016,0.000,-0.445,-0.461,40.724,42.482,40.290,123.496,71.289,71.068,70.824,213.181,110.914,49.968,0.000,160.882
