@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,14/06/18,03:19:00,225.1,225.1,225.2,389.9,389.7,390.2,49.97,49.97,49.97,1.285,1.146,1.263,0.000,0.000,0.000,0.173,0.103,0.124,0.400,0.000,0.000,0.000,0.000,0.284,0.251,0.284,0.820,-0.608,-0.394,-0.425,0.487,9.3,3.4,337.0,1.2,0.4,75.528,71.377,72.773,219.678,0.000,0.000,0.000,0.000,75.528,71.377,72.773,219.678,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.766,95.076,95.470,287.312,157.994,61.684,0.000,219.678
@,14/06/18,03:20:00,225.5,225.6,225.7,390.5,390.6,391.0,50.06,50.06,50.06,1.222,1.097,1.233,0.000,0.000,0.000,0.173,0.103,0.124,0.400,0.000,0.000,0.000,0.000,0.276,0.247,0.276,0.800,-0.613,-0.411,-0.443,0.500,5.4,17.5,7.5,1.2,0.4,75.531,71.379,72.775,219.685,0.000,0.000,0.000,0.000,75.531,71.379,72.775,219.685,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.770,95.080,95.474,287.324,157.994,61.691,0.000,219.685
@,14/06/18,03:21:00,224.6,224.7,224.9,389.2,389.1,389.4,49.99,49.99,50.00,1.251,1.073,1.265,0.000,0.000,0.000,0.173,0.103,0.128,0.404,0.000,0.000,0.000,0.000,0.280,0.243,0.280,0.804,-0.629,-0.427,-0.464,0.503,351.6,17.9,346.7,1.2,0.4,75.534,71.381,72.777,219.692,0.000,0.000,0.000,0.000,75.534,71.381,72.777,219.692,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.775,95.084,95.479,287.338,157.994,61.698,0.000,219.692
@,14/06/18,03:22:00,224.2,224.3,224.4,388.3,388.4,388.8,50.00,50.00,50.00,1.273,1.198,1.316,0.000,0.000,0.000,0.169,0.107,0.120,0.396,0.000,0.000,0.000,0.000,0.297,0.276,0.301,0.874,-0.571,-0.385,-0.410,0.453,355.2,3.8,3.4,1.3,0.4,75.537,71.382,72.779,219.698,0.000,0.000,0.000,0.000,75.537,71.382,72.779,219.698,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.780,95.088,95.484,287.352,157.994,61.704,0.000,219.698
@,14/06/18,03:23:00,225.0,225.1,225.3,389.8,389.8,390.0,50.04,50.04,50.04,1.212,1.106,1.216,0.000,0.000,0.000,0.169,0.107,0.124,0.400,0.000,0.000,0.000,0.000,0.268,0.251,0.272,0.792,-0.653,-0.426,-0.474,0.505,354.4,333.7,0.8,1.2,0.4,75.540,71.384,72.781,219.705,0.000,0.000,0.000,0.000,75.540,71.384,72.781,219.705,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.785,95.093,95.489,287.367,157.994,61.711,0.000,219.705
@,14/06/18,03:24:00,225.1,225.2,225.3,389.9,389.8,390.2,49.98,49.98,49.99,1.237,1.176,1.249,0.000,0.000,0.000,0.173,0.107,0.124,0.404,0.000,0.000,0.000,0.000,0.280,0.260,0.276,0.816,-0.637,-0.415,-0.461,0.495,2.6,7.9,11.9,1.2,0.4,75.543,71.386,72.783,219.712,0.000,0.000,0.000,0.000,75.543,71.386,72.783,219.712,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.789,95.097,95.494,287.380,157.994,61.718,0.000,219.712
@,14/06/18,03:25:00,225.2,225.3,225.4,390.1,390.0,390.4,50.03,50.04,50.04,1.288,1.200,1.277,0.000,0.000,0.000,0.177,0.103,0.120,0.400,0.000,0.000,0.000,0.000,0.293,0.268,0.289,0.849,-0.603,-0.381,-0.421,0.471,1.7,16.9,351.8,1.3,0.4,75.545,71.388,72.785,219.718,0.000,0.000,0.000,0.000,75.545,71.388,72.785,219.718,51.028,52.619,50.055,153.702,0.000,0.000,0.000,0.000,51.028,52.619,50.055,153.702,96.794,95.102,95.498,287.394,157.994,61.724,0.000,219.718
@,14/06/18,03:26:00,226.0,226.0,226.2,391.5,391.2,391.8,50.03,50.03,50.04,12.508,12.582,12.122,0.000,0.000,0.000,2.223,2.161,2.140,6.523,1.725,1.816,1.680,5.220,2.829,2.837,2.738,8.404,0.786,0.763,0.783,0.776,36.3,39.5,37.2,12.4,6.5,75.571,71.412,72.809,219.792,0.000,0.000,0.000,0.000,75.571,71.412,72.809,219.792,51.048,52.640,50.075,153.763,0.000,0.000,0.000,0.000,51.048,52.640,50.075,153.763,96.827,95.135,95.531,287.493,157.994,61.798,0.000,219.792
@,14/06/18,03:27:00,225.8,225.8,226.0,390.9,391.1,391.6,50.04,50.03,50.04,12.525,12.585,12.140,0.000,0.000,0.000,2.226,2.173,2.152,6.551,1.721,1.807,1.675,5.203,2.824,2.836,2.742,8.402,0.789,0.766,0.785,0.780,36.2,39.5,37.2,12.4,6.6,75.608,71.448,72.845,219.901,0.000,0.000,0.000,0.000,75.608,71.448,72.845,219.901,51.077,52.670,50.103,153.850,0.000,0.000,0.000,0.000,51.077,52.670,50.103,153.850,96.875,95.182,95.577,287.634,157.994,61.907,0.000,219.901
@,14/06/18,03:28:00,225.6,225.5,225.8,390.5,390.6,391.1,50.00,50.00,50.00,12.527,12.545,12.147,0.000,0.000,0.000,2.227,2.169,2.153,6.548,1.721,1.803,1.675,5.200,2.825,2.833,2.742,8.400,0.789,0.766,0.786,0.780,36.1,38.5,36.0,12.4,6.5,75.645,71.484,72.881,220.010,0.000,0.000,0.000,0.000,75.645,71.484,72.881,220.010,51.106,52.701,50.131,153.938,0.000,0.000,0.000,0.000,51.106,52.701,50.131,153.938,96.922,95.230,95.622,287.774,157.994,62.016,0.000,220.010
@,14/06/18,03:29:00,225.0,224.9,225.2,389.6,389.5,390.1,50.04,50.04,50.05,12.485,12.534,12.123,0.000,0.000,0.000,2.223,2.169,2.153,6.544,1.696,1.778,1.651,5.125,2.804,2.816,2.726,8.346,0.793,0.770,0.788,0.784,36.6,37.3,36.4,12.4,6.5,75.682,71.521,72.917,220.120,0.000,0.000,0.000,0.000,75.682,71.521,72.917,220.120,51.135,52.731,50.160,154.026,0.000,0.000,0.000,0.000,51.135,52.731,50.160,154.026,96.969,95.277,95.668,287.914,157.994,62.126,0.000,220.120
@,14/06/18,03:30:00,224.6,224.5,224.7,388.9,388.9,389.2,49.99,49.99,49.98,1.221,1.104,1.128,0.000,0.000,0.000,0.177,0.103,0.115,0.396,0.000,0.000,0.000,0.000,0.272,0.252,0.256,0.779,-0.645,-0.410,-0.454,0.508,11.5,18.1,11.6,1.2,0.4,75.711,71.548,72.945,220.204,0.000,0.000,0.000,0.000,75.711,71.548,72.945,220.204,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.005,95.313,95.703,288.021,157.994,62.210,0.000,220.204
@,14/06/18,03:31:00,224.4,224.4,224.6,388.7,388.6,389.1,50.04,50.05,50.05,1.286,1.144,1.186,0.000,0.000,0.000,0.173,0.107,0.115,0.396,0.000,0.000,0.000,0.000,0.289,0.256,0.260,0.804,-0.604,-0.415,-0.448,0.492,0.3,17.7,345.1,1.2,0.4,75.714,71.550,72.947,220.211,0.000,0.000,0.000,0.000,75.714,71.550,72.947,220.211,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.010,95.318,95.708,288.036,157.994,62.217,0.000,220.211
@,14/06/18,03:32:00,224.6,224.6,224.8,389.0,389.2,389.4,49.99,49.98,49.99,1.230,1.081,1.183,0.000,0.000,0.000,0.177,0.103,0.120,0.400,0.000,0.000,0.000,0.000,0.276,0.239,0.260,0.775,-0.633,-0.432,-0.457,0.516,5.4,0.8,2.4,1.2,0.4,75.717,71.552,72.948,220.217,0.000,0.000,0.000,0.000,75.717,71.552,72.948,220.217,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.015,95.322,95.712,288.049,157.994,62.223,0.000,220.217
@,14/06/18,03:33:00,224.9,224.9,225.1,389.5,389.4,390.1,50.01,50.01,50.00,1.311,1.254,1.287,0.000,0.000,0.000,0.178,0.103,0.120,0.401,0.000,0.000,0.000,0.000,0.285,0.273,0.281,0.840,-0.630,-0.405,-0.439,0.478,0.5,18.1,7.6,1.3,0.4,75.720,71.554,72.950,220.224,0.000,0.000,0.000,0.000,75.720,71.554,72.950,220.224,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.019,95.326,95.716,288.061,157.994,62.230,0.000,220.224
@,14/06/18,03:34:00,225.0,225.0,225.2,389.7,389.5,390.2,50.02,50.01,50.02,1.243,1.119,1.184,0.000,0.000,0.000,0.173,0.103,0.120,0.396,0.000,0.000,0.000,0.000,0.280,0.251,0.264,0.796,-0.613,-0.412,-0.448,0.497,3.3,17.6,1.1,1.2,0.4,75.723,71.555,72.952,220.230,0.000,0.000,0.000,0.000,75.723,71.555,72.952,220.230,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.024,95.330,95.721,288.075,157.994,62.236,0.000,220.230
@,14/06/18,03:35:00,225.2,225.2,225.4,389.9,389.9,390.6,50.03,50.02,50.02,1.257,1.133,1.163,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.285,0.256,0.264,0.804,-0.626,-0.418,-0.463,0.503,359.4,19.7,352.1,1.2,0.4,75.726,71.557,72.954,220.237,0.000,0.000,0.000,0.000,75.726,71.557,72.954,220.237,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.029,95.334,95.725,288.088,157.994,62.243,0.000,220.237
@,14/06/18,03:36:00,224.7,224.8,224.9,389.2,389.2,389.7,49.94,49.94,49.94,1.262,1.127,1.187,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.280,0.252,0.260,0.792,-0.642,-0.420,-0.458,0.510,359.6,13.2,337.9,1.2,0.4,75.729,71.559,72.956,220.244,0.000,0.000,0.000,0.000,75.729,71.559,72.956,220.244,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.033,95.339,95.730,288.102,157.994,62.250,0.000,220.244
@,14/06/18,03:37:00,224.5,224.5,224.7,388.6,388.8,389.3,50.03,50.03,50.03,1.251,1.107,1.156,0.000,0.000,0.000,0.177,0.103,0.120,0.400,0.000,0.000,0.000,0.000,0.280,0.247,0.260,0.788,-0.634,-0.423,-0.463,0.508,4.1,15.9,351.6,1.2,0.4,75.732,71.561,72.958,220.251,0.000,0.000,0.000,0.000,75.732,71.561,72.958,220.251,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.038,95.343,95.734,288.115,157.994,62.257,0.000,220.251
@,14/06/18,03:38:00,224.6,224.6,224.8,388.9,389.0,389.5,50.00,50.01,50.01,1.269,1.156,1.226,0.000,0.000,0.000,0.177,0.107,0.124,0.408,0.000,0.000,0.000,0.000,0.284,0.264,0.276,0.825,-0.615,-0.386,-0.426,0.495,5.2,18.5,0.6,1.2,0.4,75.735,71.562,72.960,220.257,0.000,0.000,0.000,0.000,75.735,71.562,72.960,220.257,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.043,95.347,95.739,288.129,157.994,62.263,0.000,220.257
@,14/06/18,03:39:00,224.5,224.5,224.7,388.7,388.7,389.3,50.03,50.02,50.02,1.278,1.192,1.251,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.285,0.260,0.276,0.821,-0.608,-0.390,-0.428,0.492,4.0,16.3,345.5,1.2,0.4,75.738,71.564,72.962,220.264,0.000,0.000,0.000,0.000,75.738,71.564,72.962,220.264,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.048,95.351,95.743,288.142,157.994,62.270,0.000,220.264
@,14/06/18,03:40:00,226.6,226.6,226.8,392.4,392.4,392.8,49.95,49.95,49.94,1.239,1.220,1.204,0.000,0.000,0.000,0.177,0.111,0.115,0.404,0.000,0.000,0.000,0.000,0.289,0.280,0.280,0.849,-0.613,-0.385,-0.429,0.476,1.5,9.8,6.3,1.2,0.4,75.741,71.566,72.964,220.271,0.000,0.000,0.000,0.000,75.741,71.566,72.964,220.271,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.052,95.356,95.748,288.156,157.994,62.277,0.000,220.271
@,14/06/18,03:41:00,227.0,227.0,227.2,393.0,393.2,393.6,50.02,50.02,50.02,1.310,1.161,1.216,0.000,0.000,0.000,0.181,0.103,0.124,0.408,0.000,0.000,0.000,0.000,0.293,0.264,0.272,0.829,-0.635,-0.410,-0.452,0.493,352.1,4.7,4.2,1.2,0.4,75.744,71.568,72.966,220.278,0.000,0.000,0.000,0.000,75.744,71.568,72.966,220.278,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.057,95.360,95.752,288.169,157.994,62.284,0.000,220.278
@,14/06/18,03:42:00,227.4,227.4,227.6,393.8,393.8,394.4,50.00,50.00,50.01,1.251,1.155,1.216,0.000,0.000,0.000,0.181,0.107,0.120,0.408,0.000,0.000,0.000,0.000,0.289,0.264,0.280,0.833,-0.625,-0.416,-0.438,0.490,3.2,18.4,9.4,1.2,0.4,75.747,71.569,72.968,220.284,0.000,0.000,0.000,0.000,75.747,71.569,72.968,220.284,51.156,52.753,50.181,154.090,0.000,0.000,0.000,0.000,51.156,52.753,50.181,154.090,97.062,95.365,95.757,288.184,157.994,62.290,0.000,220.284
@,14/06/18,03:43:00,227.4,227.4,227.6,393.7,393.8,394.3,50.02,50.02,50.03,12.455,12.530,12.071,0.000,0.000,0.000,2.198,2.144,2.120,6.462,1.762,1.849,1.725,5.336,2.829,2.845,2.746,8.420,0.777,0.752,0.774,0.767,37.8,39.1,38.5,12.4,6.5,75.765,71.587,72.986,220.338,0.000,0.000,0.000,0.000,75.765,71.587,72.986,220.338,51.171,52.768,50.195,154.134,0.000,0.000,0.000,0.000,51.171,52.768,50.195,154.134,97.087,95.389,95.781,288.257,157.994,62.344,0.000,220.338
@,14/06/18,03:44:00,226.9,226.9,227.1,393.1,392.9,393.2,49.94,49.95,49.95,12.487,12.524,12.110,0.000,0.000,0.000,2.202,2.148,2.128,6.478,1.754,1.840,1.713,5.307,2.829,2.841,2.746,8.416,0.779,0.756,0.773,0.770,37.2,39.7,37.6,12.4,6.5,75.802,71.623,73.022,220.447,0.000,0.000,0.000,0.000,75.802,71.623,73.022,220.447,51.200,52.800,50.224,154.224,0.000,0.000,0.000,0.000,51.200,52.800,50.224,154.224,97.134,95.437,95.827,288.398,157.994,62.453,0.000,220.447
@,14/06/18,03:45:00,226.9,227.0,227.2,393.0,393.1,393.5,50.04,50.03,50.03,12.529,12.595,12.183,0.000,0.000,0.000,2.222,2.169,2.152,6.543,1.750,1.832,1.712,5.294,2.841,2.853,2.767,8.460,0.784,0.760,0.778,0.773,36.6,39.6,36.7,12.4,6.5,75.839,71.659,73.057,220.555,0.000,0.000,0.000,0.000,75.839,71.659,73.057,220.555,51.230,52.831,50.253,154.314,0.000,0.000,0.000,0.000,51.230,52.831,50.253,154.314,97.181,95.484,95.873,288.538,157.994,62.561,0.000,220.555
@,14/06/18,03:46:00,227.4,227.3,227.6,393.6,393.7,394.3,50.03,50.02,50.02,12.635,12.667,12.277,0.000,0.000,0.000,2.243,2.194,2.177,6.614,1.771,1.849,1.721,5.340,2.870,2.878,2.792,8.540,0.783,0.762,0.780,0.774,37.4,38.6,36.0,12.5,6.6,75.876,71.695,73.093,220.664,0.000,0.000,0.000,0.000,75.876,71.695,73.093,220.664,51.259,52.862,50.282,154.403,0.000,0.000,0.000,0.000,51.259,52.862,50.282,154.403,97.229,95.532,95.919,288.680,157.994,62.670,0.000,220.664
@,14/06/18,03:47:00,226.9,227.0,227.1,392.9,393.1,393.4,49.96,49.97,49.97,1.288,1.167,1.208,0.000,0.000,0.000,0.181,0.103,0.124,0.408,0.000,0.000,0.000,0.000,0.289,0.260,0.272,0.821,0.629,-0.416,-0.450,0.497,8.9,7.6,18.0,1.2,0.4,75.911,71.729,73.127,220.767,0.000,0.000,0.000,0.000,75.911,71.729,73.127,220.767,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.274,95.577,95.962,288.813,157.994,62.773,0.000,220.767
@,14/06/18,03:48:00,226.8,226.9,227.0,392.8,392.8,393.3,50.00,50.00,50.00,1.249,1.173,1.232,0.000,0.000,0.000,0.173,0.103,0.120,0.396,0.000,0.000,0.000,0.000,0.285,0.268,0.285,0.837,-0.605,-0.373,-0.415,0.473,3.9,0.6,12.9,1.2,0.4,75.914,71.730,73.129,220.773,0.000,0.000,0.000,0.000,75.914,71.730,73.129,220.773,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.278,95.581,95.967,288.826,157.994,62.779,0.000,220.773
@,14/06/18,03:49:00,227.3,227.3,227.5,393.6,393.6,394.1,50.04,50.03,50.04,1.261,1.202,1.232,0.000,0.000,0.000,0.177,0.107,0.115,0.400,0.000,0.000,0.000,0.000,0.293,0.280,0.289,0.862,-0.615,-0.404,-0.430,0.464,359.3,345.1,14.8,1.2,0.4,75.917,71.732,73.131,220.780,0.000,0.000,0.000,0.000,75.917,71.732,73.131,220.780,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.283,95.586,95.972,288.841,157.994,62.786,0.000,220.780
@,14/06/18,03:50:00,227.6,227.6,227.8,394.0,394.0,394.7,50.04,50.05,50.05,1.301,1.218,1.260,0.000,0.000,0.000,0.177,0.103,0.120,0.400,0.000,0.000,0.000,0.000,0.293,0.272,0.280,0.845,-0.607,-0.390,-0.416,0.473,4.4,18.0,339.9,1.3,0.4,75.920,71.734,73.133,220.787,0.000,0.000,0.000,0.000,75.920,71.734,73.133,220.787,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.288,95.591,95.977,288.856,157.994,62.793,0.000,220.787
@,14/06/18,03:51:00,227.8,227.8,228.0,394.4,394.6,394.8,50.00,50.00,50.00,1.266,1.195,1.247,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.297,0.285,0.293,0.874,-0.604,-0.383,-0.408,0.462,1.3,6.8,340.5,1.2,0.4,75.923,71.736,73.135,220.794,0.000,0.000,0.000,0.000,75.923,71.736,73.135,220.794,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.293,95.595,95.981,288.869,157.994,62.800,0.000,220.794
@,14/06/18,03:52:00,227.8,227.8,228.0,394.4,394.5,395.0,50.04,50.03,50.04,1.303,1.238,1.282,0.000,0.000,0.000,0.177,0.103,0.115,0.396,0.000,0.000,0.000,0.000,0.293,0.276,0.289,0.858,-0.604,-0.380,-0.421,0.462,6.3,17.7,350.0,1.3,0.4,75.926,71.738,73.137,220.801,0.000,0.000,0.000,0.000,75.926,71.738,73.137,220.801,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.298,95.600,95.986,288.884,157.994,62.807,0.000,220.801
@,14/06/18,03:53:00,227.3,227.4,227.6,393.7,393.7,394.2,50.03,50.03,50.03,1.261,1.183,1.213,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.289,0.272,0.280,0.841,-0.599,-0.377,-0.412,0.480,351.4,19.1,14.6,1.2,0.4,75.928,71.739,73.139,220.806,0.000,0.000,0.000,0.000,75.928,71.739,73.139,220.806,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.303,95.605,95.991,288.899,157.994,62.812,0.000,220.806
@,14/06/18,03:54:00,227.5,227.5,227.7,394.0,394.1,394.4,49.96,49.96,49.96,1.305,1.251,1.241,0.000,0.000,0.000,0.177,0.107,0.115,0.400,0.000,0.000,0.000,0.000,0.297,0.284,0.284,0.866,-0.608,-0.385,-0.412,0.462,353.5,19.9,6.7,1.3,0.4,75.931,71.741,73.141,220.813,0.000,0.000,0.000,0.000,75.931,71.741,73.141,220.813,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.308,95.609,95.996,288.913,157.994,62.819,0.000,220.813
@,14/06/18,03:55:00,227.5,227.5,227.7,393.9,393.9,394.6,50.03,50.03,50.02,1.243,1.146,1.179,0.000,0.000,0.000,0.182,0.108,0.120,0.410,0.000,0.000,0.000,0.000,0.285,0.261,0.273,0.819,-0.621,-0.400,-0.436,0.500,2.0,355.5,20.0,1.2,0.4,75.934,71.743,73.143,220.820,0.000,0.000,0.000,0.000,75.934,71.743,73.143,220.820,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.313,95.614,96.001,288.928,157.994,62.826,0.000,220.820
@,14/06/18,03:56:00,227.1,227.2,227.3,393.3,393.4,393.7,50.00,50.00,50.00,1.298,1.209,1.252,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.293,0.268,0.280,0.841,-0.627,-0.419,-0.446,0.480,4.0,17.3,335.8,1.3,0.4,75.937,71.745,73.145,220.827,0.000,0.000,0.000,0.000,75.937,71.745,73.145,220.827,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.318,95.618,96.005,288.941,157.994,62.833,0.000,220.827
@,14/06/18,03:57:00,227.2,227.2,227.4,393.5,393.5,393.8,50.00,49.99,50.00,1.294,1.192,1.206,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.293,0.268,0.276,0.837,-0.621,-0.391,-0.432,0.483,6.5,7.0,16.5,1.2,0.4,75.940,71.746,73.147,220.833,0.000,0.000,0.000,0.000,75.940,71.746,73.147,220.833,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.323,95.623,96.010,288.956,157.994,62.839,0.000,220.833
@,14/06/18,03:58:00,227.1,227.2,227.4,393.4,393.5,393.9,50.03,50.04,50.04,1.308,1.069,1.162,0.000,0.000,0.000,0.181,0.099,0.124,0.404,0.000,0.000,0.000,0.000,0.293,0.239,0.264,0.796,0.625,-0.423,-0.458,0.508,0.4,10.1,6.3,1.2,0.4,75.943,71.748,73.149,220.840,0.000,0.000,0.000,0.000,75.943,71.748,73.149,220.840,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.328,95.628,96.015,288.971,157.994,62.846,0.000,220.840
@,14/06/18,03:59:00,227.4,227.4,227.6,393.7,393.8,394.4,50.02,50.01,50.02,1.212,1.092,1.144,0.000,0.000,0.000,0.177,0.107,0.120,0.404,0.000,0.000,0.000,0.000,0.276,0.251,0.260,0.787,-0.648,-0.424,-0.460,0.513,6.3,12.1,5.3,1.1,0.4,75.946,71.750,73.151,220.847,0.000,0.000,0.000,0.000,75.946,71.750,73.151,220.847,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.332,95.632,96.019,288.983,157.994,62.853,0.000,220.847
@,14/06/18,04:00:00,227.7,227.8,227.9,394.4,394.4,394.7,50.02,50.01,50.01,1.281,1.188,1.239,0.000,0.000,0.000,0.177,0.107,0.124,0.408,0.000,0.000,0.000,0.000,0.293,0.272,0.280,0.845,-0.614,-0.405,-0.442,0.483,3.2,341.7,356.4,1.2,0.4,75.949,71.752,73.153,220.854,0.000,0.000,0.000,0.000,75.949,71.752,73.153,220.854,51.287,52.891,50.309,154.487,0.000,0.000,0.000,0.000,51.287,52.891,50.309,154.487,97.337,95.636,96.024,288.997,157.994,62.860,0.000,220.854
@,14/06/18,04:01:00,227.4,227.4,227.6,393.7,393.9,394.3,50.04,50.05,50.04,12.520,12.564,12.131,0.000,0.000,0.000,2.214,2.161,2.136,6.511,1.762,1.853,1.721,5.336,2.845,2.858,2.763,8.466,0.780,0.755,0.775,0.769,37.5,40.0,37.4,12.4,6.5,75.978,71.779,73.180,220.937,0.000,0.000,0.000,0.000,75.978,71.779,73.180,220.937,51.310,52.915,50.331,154.556,0.000,0.000,0.000,0.000,51.310,52.915,50.331,154.556,97.374,95.673,96.060,289.107,157.994,62.943,0.000,220.937
@,14/06/18,04:02:00,227.3,227.3,227.6,393.7,393.7,394.1,50.01,50.02,50.01,12.522,12.597,12.180,0.000,0.000,0.000,2.223,2.169,2.148,6.540,1.762,1.844,1.721,5.328,2.845,2.862,2.763,8.470,0.780,0.757,0.777,0.772,37.6,39.6,36.4,12.4,6.5,76.015,71.815,73.215,221.045,0.000,0.000,0.000,0.000,76.015,71.815,73.215,221.045,51.340,52.946,50.360,154.646,0.000,0.000,0.000,0.000,51.340,52.946,50.360,154.646,97.422,95.721,96.106,289.249,157.994,63.051,0.000,221.045
@,14/06/18,04:03:00,227.6,227.6,227.8,394.1,394.2,394.5,50.05,50.04,50.04,12.503,12.569,12.140,0.000,0.000,0.000,2.210,2.161,2.140,6.511,1.767,1.844,1.725,5.336,2.841,2.853,2.759,8.453,0.777,0.757,0.775,0.770,38.2,39.3,36.6,12.4,6.5,76.052,71.851,73.251,221.154,0.000,0.000,0.000,0.000,76.052,71.851,73.251,221.154,51.370,52.977,50.390,154.737,0.000,0.000,0.000,0.000,51.370,52.977,50.390,154.737,97.469,95.769,96.152,289.390,157.994,63.160,0.000,221.154
@,14/06/18,04:04:00,227.7,227.8,228.0,394.5,394.4,394.7,49.98,49.97,49.98,12.517,12.577,12.162,0.000,0.000,0.000,2.210,2.161,2.136,6.507,1.775,1.861,1.737,5.373,2.845,2.862,2.767,8.474,0.777,0.755,0.772,0.768,36.9,39.7,36.7,12.4,6.5,76.089,71.887,73.287,221.263,0.000,0.000,0.000,0.000,76.089,71.887,73.287,221.263,51.400,53.008,50.419,154.827,0.000,0.000,0.000,0.000,51.400,53.008,50.419,154.827,97.517,95.816,96.198,289.531,157.994,63.269,0.000,221.263
