@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,12/06/18,00:00:00,226.6,226.6,226.8,392.5,392.4,392.8,50.06,50.06,50.06,12.745,12.742,12.405,0.000,0.000,0.000,2.275,2.226,2.219,6.720,1.748,1.819,1.699,5.266,2.886,2.886,2.807,8.579,0.790,0.773,0.789,0.783,37.6,37.5,36.7,12.6,6.7,14.959,14.075,14.372,43.406,0.000,0.000,0.000,0.000,14.959,14.075,14.372,43.406,9.963,10.274,9.791,30.028,0.000,0.000,0.000,0.000,9.963,10.274,9.791,30.028,19.217,18.841,18.943,57.001,39.076,4.330,0.000,43.406
@,12/06/18,00:01:00,226.3,226.3,226.5,392.1,391.9,392.2,49.98,49.98,49.98,12.758,12.742,12.408,0.000,0.000,0.000,2.280,2.222,2.214,6.716,1.750,1.819,1.696,5.265,2.886,2.882,2.804,8.571,0.792,0.770,0.790,0.784,37.0,38.2,36.5,12.6,6.7,14.997,14.112,14.409,43.518,0.000,0.000,0.000,0.000,14.997,14.112,14.409,43.518,9.992,10.305,9.820,30.117,0.000,0.000,0.000,0.000,9.992,10.305,9.820,30.117,19.265,18.890,18.990,57.145,39.076,4.442,0.000,43.518
@,12/06/18,00:02:00,226.1,226.1,226.3,391.6,391.5,391.8,50.04,50.04,50.04,1.299,1.085,1.277,0.000,0.000,0.000,0.186,0.107,0.136,0.429,0.000,0.000,0.000,0.000,0.289,0.243,0.285,0.816,0.635,-0.448,-0.485,0.525,9.6,19.3,18.5,1.2,0.4,15.034,14.148,14.445,43.627,0.000,0.000,0.000,0.000,15.034,14.148,14.445,43.627,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.312,18.936,19.035,57.283,39.076,4.551,0.000,43.627
@,12/06/18,00:03:00,226.1,226.1,226.3,391.6,391.5,392.1,50.04,50.03,50.03,1.386,1.155,1.407,0.000,0.000,0.000,0.181,0.103,0.136,0.421,0.000,0.000,0.000,0.000,0.309,0.256,0.313,0.878,-0.580,-0.414,-0.435,0.479,354.9,17.7,17.4,1.3,0.4,15.037,14.150,14.447,43.634,0.000,0.000,0.000,0.000,15.037,14.150,14.447,43.634,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.317,18.940,19.040,57.297,39.076,4.558,0.000,43.634
@,12/06/18,00:04:00,225.0,225.0,225.2,389.7,389.6,390.0,50.01,50.00,50.00,1.332,1.133,1.403,0.000,0.000,0.000,0.177,0.103,0.140,0.421,0.000,0.000,0.000,0.000,0.301,0.256,0.313,0.870,0.597,-0.407,-0.449,0.483,1.1,343.6,17.6,1.3,0.4,15.040,14.151,14.449,43.640,0.000,0.000,0.000,0.000,15.040,14.151,14.449,43.640,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.322,18.944,19.045,57.311,39.076,4.564,0.000,43.640
@,12/06/18,00:05:00,224.2,224.3,224.4,388.3,388.3,388.6,50.04,50.05,50.04,1.285,1.125,1.280,0.000,0.000,0.000,0.177,0.107,0.136,0.421,0.000,0.000,0.000,0.000,0.284,0.256,0.284,0.825,0.612,-0.421,-0.468,0.510,0.8,1.8,3.7,1.2,0.4,15.043,14.153,14.452,43.648,0.000,0.000,0.000,0.000,15.043,14.153,14.452,43.648,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.327,18.949,19.050,57.326,39.076,4.572,0.000,43.648
@,12/06/18,00:06:00,225.0,225.0,225.2,389.7,389.8,389.9,50.00,50.00,50.00,1.349,1.157,1.413,0.000,0.000,0.000,0.173,0.107,0.136,0.416,0.000,0.000,0.000,0.000,0.297,0.264,0.309,0.870,-0.588,-0.422,-0.431,0.479,5.2,338.3,340.2,1.3,0.4,15.045,14.155,14.454,43.654,0.000,0.000,0.000,0.000,15.045,14.155,14.454,43.654,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.332,18.953,19.056,57.341,39.076,4.578,0.000,43.654
@,12/06/18,00:07:00,225.6,225.6,225.8,390.7,390.6,391.1,50.05,50.05,50.04,1.393,1.112,1.465,0.000,0.000,0.000,0.177,0.107,0.140,0.425,0.000,0.000,0.000,0.000,0.313,0.251,0.326,0.891,-0.580,-0.415,-0.427,0.477,1.0,17.0,352.5,1.3,0.4,15.048,14.157,14.456,43.661,0.000,0.000,0.000,0.000,15.048,14.157,14.456,43.661,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.336,18.957,19.061,57.354,39.076,4.585,0.000,43.661
@,12/06/18,00:08:00,226.4,226.4,226.6,392.2,392.1,392.3,49.92,49.92,49.93,1.420,1.248,1.440,0.000,0.000,0.000,0.181,0.107,0.132,0.421,0.000,0.000,0.000,0.000,0.330,0.280,0.326,0.936,-0.543,-0.388,-0.401,0.449,352.7,4.9,355.9,1.4,0.4,15.051,14.158,14.459,43.668,0.000,0.000,0.000,0.000,15.051,14.158,14.459,43.668,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.342,18.962,19.066,57.370,39.076,4.592,0.000,43.668
@,12/06/18,00:09:00,227.0,227.0,227.2,393.1,393.0,393.5,49.98,49.99,49.98,1.432,1.285,1.456,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.330,0.293,0.330,0.952,-0.550,-0.371,-0.395,0.446,2.2,12.2,5.0,1.4,0.4,15.054,14.160,14.461,43.675,0.000,0.000,0.000,0.000,15.054,14.160,14.461,43.675,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.347,18.967,19.072,57.386,39.076,4.599,0.000,43.675
@,12/06/18,00:10:00,227.3,227.4,227.5,393.6,393.7,394.2,50.03,50.04,50.03,1.421,1.218,1.429,0.000,0.000,0.000,0.181,0.107,0.136,0.425,0.000,0.000,0.000,0.000,0.322,0.280,0.326,0.928,-0.561,-0.375,-0.412,0.458,353.3,345.2,183.2,1.4,0.4,15.057,14.162,14.463,43.682,0.000,0.000,0.000,0.000,15.057,14.162,14.463,43.682,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.353,18.972,19.077,57.402,39.076,4.606,0.000,43.682
@,12/06/18,00:11:00,227.0,227.0,227.2,393.2,393.1,393.4,49.95,49.96,49.94,1.533,1.325,1.477,0.000,0.000,0.000,0.181,0.111,0.132,0.425,0.000,0.000,0.000,0.000,0.346,0.301,0.338,0.985,-0.534,-0.356,-0.385,0.431,5.7,10.4,4.1,1.4,0.4,15.060,14.164,14.465,43.689,0.000,0.000,0.000,0.000,15.060,14.164,14.465,43.689,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.358,18.976,19.083,57.417,39.076,4.613,0.000,43.689
@,12/06/18,00:12:00,227.1,227.1,227.3,393.4,393.2,393.7,49.99,49.99,50.00,1.514,1.324,1.476,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.342,0.301,0.338,0.981,-0.538,-0.350,-0.375,0.433,5.2,18.1,4.7,1.4,0.4,15.064,14.166,14.467,43.697,0.000,0.000,0.000,0.000,15.064,14.166,14.467,43.697,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.364,18.981,19.088,57.433,39.076,4.621,0.000,43.697
@,12/06/18,00:13:00,226.1,226.2,226.3,391.8,391.6,392.0,49.98,49.98,49.98,1.376,1.177,1.446,0.000,0.000,0.000,0.177,0.111,0.136,0.425,0.000,0.000,0.000,0.000,0.313,0.268,0.326,0.907,-0.567,-0.405,-0.412,0.468,5.4,340.9,1.3,1.3,0.4,15.067,14.168,14.470,43.705,0.000,0.000,0.000,0.000,15.067,14.168,14.470,43.705,10.021,10.334,9.848,30.203,0.000,0.000,0.000,0.000,10.021,10.334,9.848,30.203,19.369,18.986,19.094,57.449,39.076,4.629,0.000,43.705
@,12/06/18,00:14:00,225.5,225.6,225.7,390.6,390.7,390.9,49.93,49.93,49.94,12.474,12.520,12.093,0.000,0.000,0.000,2.206,2.148,2.127,6.481,1.717,1.807,1.675,5.199,2.808,2.820,2.725,8.353,0.788,0.764,0.780,0.776,37.8,39.2,37.2,12.4,6.5,15.077,14.177,14.479,43.733,0.000,0.000,0.000,0.000,15.077,14.177,14.479,43.733,10.027,10.341,9.854,30.222,0.000,0.000,0.000,0.000,10.027,10.341,9.854,30.222,19.384,19.000,19.108,57.492,39.076,4.657,0.000,43.733
@,12/06/18,00:15:00,226.1,226.2,226.3,391.7,391.5,391.9,50.00,50.00,50.00,12.680,12.720,12.325,0.000,0.000,0.000,2.260,2.214,2.190,6.664,1.734,1.820,1.692,5.245,2.862,2.874,2.788,8.523,0.790,0.768,0.786,0.782,37.5,38.9,36.1,12.6,6.7,15.114,14.213,14.515,43.842,0.000,0.000,0.000,0.000,15.114,14.213,14.515,43.842,10.056,10.372,9.883,30.311,0.000,0.000,0.000,0.000,10.056,10.372,9.883,30.311,19.431,19.048,19.154,57.633,39.076,4.766,0.000,43.842
@,12/06/18,00:16:00,227.0,227.1,227.2,393.2,393.2,393.5,50.02,50.02,50.01,12.775,12.806,12.456,0.000,0.000,0.000,2.280,2.239,2.219,6.738,1.762,1.836,1.717,5.315,2.895,2.907,2.825,8.627,0.790,0.769,0.785,0.781,37.9,36.9,37.3,12.7,6.7,15.152,14.250,14.552,43.954,0.000,0.000,0.000,0.000,15.152,14.250,14.552,43.954,10.086,10.402,9.912,30.400,0.000,0.000,0.000,0.000,10.086,10.402,9.912,30.400,19.479,19.096,19.201,57.776,39.076,4.878,0.000,43.954
@,12/06/18,00:17:00,227.6,227.6,227.8,394.2,394.2,394.6,50.04,50.04,50.04,12.788,12.838,12.413,0.000,0.000,0.000,2.289,2.239,2.219,6.746,1.779,1.857,1.729,5.365,2.907,2.919,2.829,8.655,0.785,0.766,0.783,0.779,36.4,38.8,36.9,12.7,6.7,15.190,14.288,14.589,44.067,0.000,0.000,0.000,0.000,15.190,14.288,14.589,44.067,10.116,10.434,9.941,30.491,0.000,0.000,0.000,0.000,10.116,10.434,9.941,30.491,19.528,19.144,19.248,57.920,39.076,4.991,0.000,44.067
@,12/06/18,00:18:00,227.5,227.5,227.7,394.0,393.9,394.4,50.01,50.01,50.01,12.710,12.745,12.367,0.000,0.000,0.000,2.264,2.210,2.202,6.676,1.777,1.850,1.727,5.353,2.892,2.896,2.814,8.603,0.783,0.766,0.783,0.776,38.1,38.6,36.4,12.6,6.7,15.228,14.325,14.626,44.179,0.000,0.000,0.000,0.000,15.228,14.325,14.626,44.179,10.146,10.465,9.970,30.581,0.000,0.000,0.000,0.000,10.146,10.465,9.970,30.581,19.576,19.193,19.295,58.064,39.076,5.103,0.000,44.179
@,12/06/18,00:19:00,227.7,227.7,227.9,394.5,394.3,394.7,50.04,50.04,50.04,12.696,12.720,12.335,0.000,0.000,0.000,2.259,2.210,2.198,6.667,1.770,1.848,1.721,5.339,2.886,2.894,2.812,8.592,0.784,0.763,0.782,0.776,37.2,39.1,36.4,12.6,6.7,15.266,14.362,14.663,44.291,0.000,0.000,0.000,0.000,15.266,14.362,14.663,44.291,10.175,10.496,9.999,30.670,0.000,0.000,0.000,0.000,10.175,10.496,9.999,30.670,19.624,19.241,19.342,58.207,39.076,5.215,0.000,44.291
@,12/06/18,00:20:00,227.4,227.5,227.6,393.8,394.1,394.1,49.99,49.98,49.98,12.760,12.776,12.382,0.000,0.000,0.000,2.280,2.218,2.206,6.705,1.771,1.857,1.721,5.348,2.903,2.907,2.812,8.622,0.786,0.765,0.784,0.778,37.7,39.4,36.6,12.6,6.7,15.304,14.399,14.699,44.402,0.000,0.000,0.000,0.000,15.304,14.399,14.699,44.402,10.205,10.527,10.028,30.760,0.000,0.000,0.000,0.000,10.205,10.527,10.028,30.760,19.672,19.289,19.389,58.350,39.076,5.326,0.000,44.402
@,12/06/18,00:21:00,227.6,227.7,227.8,394.3,394.4,394.5,49.97,49.98,49.98,1.304,1.136,1.282,0.000,0.000,0.000,0.186,0.108,0.132,0.426,0.000,0.000,0.000,0.000,0.298,0.261,0.298,0.857,-0.620,-0.430,-0.433,0.498,6.0,8.5,7.5,1.2,0.4,15.314,14.407,14.708,44.429,0.000,0.000,0.000,0.000,15.314,14.407,14.708,44.429,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.686,19.302,19.402,58.390,39.076,5.353,0.000,44.429
@,12/06/18,00:22:00,227.2,227.2,227.3,393.5,393.3,393.8,50.05,50.05,50.05,1.303,1.150,1.341,0.000,0.000,0.000,0.181,0.107,0.128,0.416,0.000,0.000,0.000,0.000,0.297,0.260,0.305,0.862,-0.611,-0.408,-0.446,0.483,9.0,12.9,17.4,1.3,0.4,15.317,14.409,14.710,44.436,0.000,0.000,0.000,0.000,15.317,14.409,14.710,44.436,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.691,19.306,19.407,58.404,39.076,5.360,0.000,44.436
@,12/06/18,00:23:00,227.2,227.2,227.3,393.5,393.4,393.7,49.99,49.99,49.98,1.291,1.123,1.269,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.297,0.256,0.293,0.845,-0.622,-0.416,-0.447,0.502,7.7,14.3,1.8,1.2,0.4,15.320,14.411,14.712,44.443,0.000,0.000,0.000,0.000,15.320,14.411,14.712,44.443,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.696,19.311,19.412,58.419,39.076,5.367,0.000,44.443
@,12/06/18,00:24:00,226.8,226.9,226.9,392.7,392.7,393.2,50.05,50.05,50.05,1.414,1.203,1.433,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.317,0.276,0.322,0.915,-0.571,-0.390,-0.422,0.464,5.1,12.9,344.6,1.4,0.4,15.323,14.412,14.715,44.450,0.000,0.000,0.000,0.000,15.323,14.412,14.715,44.450,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.701,19.315,19.417,58.433,39.076,5.374,0.000,44.450
@,12/06/18,00:25:00,226.0,226.1,226.2,391.6,391.6,391.6,50.00,50.00,50.00,1.328,1.200,1.322,0.000,0.000,0.000,0.181,0.111,0.128,0.421,0.000,0.000,0.000,0.000,0.305,0.272,0.297,0.874,-0.598,-0.423,-0.430,0.481,0.5,10.3,12.4,1.3,0.4,15.326,14.414,14.717,44.457,0.000,0.000,0.000,0.000,15.326,14.414,14.717,44.457,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.706,19.320,19.422,58.448,39.076,5.381,0.000,44.457
@,12/06/18,00:26:00,227.3,227.4,227.5,393.9,393.7,394.0,50.06,50.06,50.06,1.314,1.185,1.317,0.000,0.000,0.000,0.181,0.111,0.132,0.425,0.000,0.000,0.000,0.000,0.305,0.264,0.305,0.874,-0.601,-0.422,-0.429,0.486,3.4,1.8,347.3,1.3,0.4,15.329,14.416,14.719,44.464,0.000,0.000,0.000,0.000,15.329,14.416,14.719,44.464,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.711,19.324,19.427,58.462,39.076,5.388,0.000,44.464
@,12/06/18,00:27:00,227.7,227.8,227.9,394.5,394.3,394.9,50.01,50.01,50.01,1.322,1.180,1.387,0.000,0.000,0.000,0.177,0.111,0.136,0.425,0.000,0.000,0.000,0.000,0.301,0.268,0.313,0.882,-0.591,-0.410,-0.422,0.481,1.2,12.1,15.1,1.3,0.4,15.332,14.418,14.721,44.471,0.000,0.000,0.000,0.000,15.332,14.418,14.721,44.471,10.211,10.533,10.034,30.778,0.000,0.000,0.000,0.000,10.211,10.533,10.034,30.778,19.716,19.329,19.433,58.478,39.076,5.395,0.000,44.471
@,12/06/18,00:28:00,227.2,227.2,227.3,393.5,393.4,393.7,50.00,50.00,50.00,12.720,12.760,12.320,0.000,0.000,0.000,2.264,2.202,2.186,6.651,1.767,1.857,1.721,5.344,2.882,2.891,2.796,8.569,0.786,0.763,0.783,0.776,36.8,38.5,37.0,12.6,6.7,15.356,14.441,14.744,44.541,0.000,0.000,0.000,0.000,15.356,14.441,14.744,44.541,10.230,10.553,10.052,30.835,0.000,0.000,0.000,0.000,10.230,10.553,10.052,30.835,19.748,19.360,19.463,58.571,39.076,5.465,0.000,44.541
@,12/06/18,00:29:00,227.9,228.0,228.0,394.8,394.6,394.9,50.04,50.05,50.04,12.678,12.720,12.300,0.000,0.000,0.000,2.255,2.197,2.181,6.634,1.775,1.861,1.725,5.360,2.882,2.894,2.800,8.576,0.782,0.760,0.780,0.774,38.3,39.0,36.6,12.6,6.6,15.393,14.477,14.780,44.650,0.000,0.000,0.000,0.000,15.393,14.477,14.780,44.650,10.260,10.584,10.081,30.925,0.000,0.000,0.000,0.000,10.260,10.584,10.081,30.925,19.796,19.409,19.510,58.715,39.076,5.574,0.000,44.650
@,12/06/18,00:30:00,227.5,227.5,227.6,394.2,393.9,394.1,49.97,49.96,49.97,12.823,12.864,12.429,0.000,0.000,0.000,2.293,2.243,2.223,6.758,1.771,1.861,1.729,5.361,2.907,2.924,2.833,8.664,0.789,0.766,0.783,0.780,36.5,38.1,37.0,12.7,6.8,15.431,14.515,14.817,44.763,0.000,0.000,0.000,0.000,15.431,14.515,14.817,44.763,10.289,10.615,10.110,31.014,0.000,0.000,0.000,0.000,10.289,10.615,10.110,31.014,19.844,19.457,19.557,58.858,39.076,5.687,0.000,44.763
@,12/06/18,00:31:00,226.7,226.9,227.0,392.9,392.8,393.1,49.95,49.94,49.95,12.654,12.692,12.322,0.000,0.000,0.000,2.247,2.206,2.186,6.639,1.742,1.820,1.704,5.266,2.858,2.874,2.788,8.519,0.787,0.764,0.783,0.779,37.0,39.5,38.1,12.6,6.6,15.469,14.551,14.853,44.873,0.000,0.000,0.000,0.000,15.469,14.551,14.853,44.873,10.319,10.646,10.140,31.105,0.000,0.000,0.000,0.000,10.319,10.646,10.140,31.105,19.892,19.505,19.604,59.001,39.076,5.797,0.000,44.873
@,12/06/18,00:32:00,227.3,227.4,227.4,393.7,393.7,393.9,50.05,50.05,50.05,1.342,1.175,1.377,0.000,0.000,0.000,0.181,0.107,0.136,0.425,0.000,0.000,0.000,0.000,0.301,0.260,0.313,0.874,-0.599,-0.403,-0.432,0.486,2.9,3.6,337.6,1.3,0.4,15.476,14.558,14.860,44.894,0.000,0.000,0.000,0.000,15.476,14.558,14.860,44.894,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.903,19.515,19.614,59.032,39.076,5.818,0.000,44.894
@,12/06/18,00:33:00,227.5,227.6,227.7,394.1,394.1,394.4,50.00,50.01,50.01,1.319,1.156,1.369,0.000,0.000,0.000,0.181,0.107,0.132,0.421,0.000,0.000,0.000,0.000,0.297,0.260,0.305,0.862,0.602,-0.417,-0.445,0.488,2.0,326.7,345.0,1.3,0.4,15.480,14.560,14.862,44.902,0.000,0.000,0.000,0.000,15.480,14.560,14.862,44.902,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.908,19.520,19.620,59.048,39.076,5.825,0.000,44.901
@,12/06/18,00:34:00,227.3,227.4,227.5,393.8,393.7,394.1,50.05,50.05,50.05,1.427,1.217,1.438,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.322,0.284,0.330,0.936,-0.556,-0.371,-0.398,0.454,349.2,15.3,9.3,1.4,0.4,15.483,14.561,14.865,44.909,0.000,0.000,0.000,0.000,15.483,14.561,14.865,44.909,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.913,19.524,19.625,59.062,39.076,5.832,0.000,44.908
@,12/06/18,00:35:00,228.2,228.3,228.4,395.4,395.1,395.7,50.01,50.01,50.01,1.344,1.224,1.363,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.301,0.280,0.305,0.887,-0.615,-0.397,-0.418,0.484,1.1,0.9,1.3,1.3,0.4,15.486,14.563,14.867,44.916,0.000,0.000,0.000,0.000,15.486,14.563,14.867,44.916,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.918,19.529,19.630,59.077,39.076,5.840,0.000,44.916
@,12/06/18,00:36:00,228.2,228.3,228.4,395.3,395.3,395.5,49.99,49.99,50.00,1.313,1.161,1.331,0.000,0.000,0.000,0.181,0.111,0.132,0.425,0.000,0.000,0.000,0.000,0.301,0.264,0.305,0.870,-0.618,-0.415,-0.433,0.488,2.6,9.8,5.9,1.3,0.4,15.489,14.565,14.869,44.923,0.000,0.000,0.000,0.000,15.489,14.565,14.869,44.923,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.923,19.533,19.635,59.091,39.076,5.847,0.000,44.923
@,12/06/18,00:37:00,228.2,228.2,228.3,395.2,395.3,395.4,50.00,50.00,50.00,1.333,1.197,1.356,0.000,0.000,0.000,0.181,0.111,0.128,0.421,0.000,0.000,0.000,0.000,0.297,0.268,0.305,0.870,-0.621,-0.422,-0.438,0.483,10.1,6.5,18.0,1.3,0.4,15.492,14.567,14.871,44.930,0.000,0.000,0.000,0.000,15.492,14.567,14.871,44.930,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.928,19.538,19.640,59.106,39.076,5.854,0.000,44.930
@,12/06/18,00:38:00,228.3,228.4,228.5,395.6,395.4,395.8,50.04,50.03,50.04,1.364,1.183,1.404,0.000,0.000,0.000,0.186,0.107,0.136,0.429,0.000,0.000,0.000,0.000,0.309,0.268,0.317,0.895,-0.612,-0.407,-0.424,0.479,6.5,318.2,0.3,1.3,0.4,15.495,14.569,14.874,44.938,0.000,0.000,0.000,0.000,15.495,14.569,14.874,44.938,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.933,19.542,19.645,59.120,39.076,5.862,0.000,44.938
@,12/06/18,00:39:00,228.9,228.9,229.1,396.5,396.2,396.9,50.03,50.04,50.04,1.341,1.186,1.403,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.305,0.272,0.318,0.895,-0.603,-0.407,-0.421,0.475,1.0,196.9,345.2,1.3,0.4,15.498,14.570,14.876,44.944,0.000,0.000,0.000,0.000,15.498,14.570,14.876,44.944,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.938,19.547,19.651,59.136,39.076,5.868,0.000,44.944
@,12/06/18,00:40:00,228.0,228.1,228.2,395.0,395.0,395.3,50.01,50.01,50.01,1.344,1.204,1.343,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.309,0.272,0.309,0.891,-0.602,-0.405,-0.412,0.481,6.8,19.4,323.3,1.3,0.4,15.501,14.572,14.878,44.951,0.000,0.000,0.000,0.000,15.501,14.572,14.878,44.951,10.323,10.650,10.144,31.117,0.000,0.000,0.000,0.000,10.323,10.650,10.144,31.117,19.943,19.551,19.656,59.150,39.076,5.875,0.000,44.951
@,12/06/18,00:41:00,226.7,226.8,226.9,392.7,392.6,393.0,50.00,50.00,50.00,12.587,12.672,12.223,0.000,0.000,0.000,2.235,2.185,2.161,6.581,1.746,1.844,1.713,5.303,2.853,2.874,2.771,8.499,0.785,0.762,0.779,0.774,37.3,38.5,36.1,12.5,6.6,15.518,14.588,14.894,45.000,0.000,0.000,0.000,0.000,15.518,14.588,14.894,45.000,10.336,10.664,10.156,31.156,0.000,0.000,0.000,0.000,10.336,10.664,10.156,31.156,19.966,19.574,19.678,59.218,39.076,5.924,0.000,45.000
@,12/06/18,00:42:00,227.0,227.0,227.2,393.1,393.2,393.6,50.04,50.04,50.03,12.751,12.824,12.374,0.000,0.000,0.000,2.284,2.231,2.210,6.725,1.758,1.849,1.713,5.319,2.895,2.911,2.808,8.614,0.789,0.767,0.787,0.781,36.9,39.0,36.7,12.6,6.7,15.556,14.625,14.930,45.111,0.000,0.000,0.000,0.000,15.556,14.625,14.930,45.111,10.366,10.695,10.185,31.246,0.000,0.000,0.000,0.000,10.366,10.695,10.185,31.246,20.014,19.623,19.725,59.362,39.076,6.035,0.000,45.111
@,12/06/18,00:43:00,226.8,226.9,227.0,392.8,392.8,393.1,50.02,50.03,50.02,12.746,12.856,12.386,0.000,0.000,0.000,2.284,2.239,2.210,6.733,1.746,1.840,1.712,5.298,2.886,2.911,2.808,8.604,0.792,0.769,0.787,0.782,36.3,37.8,37.1,12.7,6.7,15.594,14.663,14.967,45.224,0.000,0.000,0.000,0.000,15.594,14.663,14.967,45.224,10.395,10.726,10.214,31.335,0.000,0.000,0.000,0.000,10.395,10.726,10.214,31.335,20.062,19.671,19.771,59.504,39.076,6.148,0.000,45.224
@,12/06/18,00:44:00,228.0,228.0,228.2,394.7,394.9,395.2,50.02,50.03,50.02,12.824,12.884,12.455,0.000,0.000,0.000,2.301,2.243,2.226,6.770,1.783,1.873,1.741,5.397,2.923,2.935,2.841,8.699,0.787,0.765,0.784,0.778,36.7,37.9,36.6,12.7,6.8,15.632,14.700,15.004,45.336,0.000,0.000,0.000,0.000,15.632,14.700,15.004,45.336,10.424,10.757,10.243,31.424,0.000,0.000,0.000,0.000,10.424,10.757,10.243,31.424,20.110,19.719,19.818,59.647,39.076,6.257,0.000,45.333
@,12/06/18,00:45:00,228.2,228.2,228.4,395.2,395.1,395.6,50.02,50.02,50.03,1.322,1.253,1.295,0.000,0.000,0.000,0.186,0.111,0.124,0.421,0.000,0.000,0.000,0.000,0.301,0.285,0.301,0.887,-0.616,-0.392,-0.409,0.474,0.1,20.3,11.0,1.3,0.4,15.655,14.722,15.026,45.403,0.000,0.000,0.000,0.000,15.655,14.722,15.026,45.403,10.442,10.775,10.260,31.477,0.000,0.000,0.000,0.000,10.442,10.775,10.260,31.477,20.140,19.750,19.847,59.737,39.076,6.327,0.000,45.403
