@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,30/05/18,00:10:00,227.0,227.3,227.4,393.2,393.7,393.5,49.94,49.93,49.93,1.379,1.276,1.335,0.000,0.000,0.000,0.194,0.128,0.140,0.462,0.000,0.000,0.000,0.000,0.313,0.293,0.305,0.911,-0.617,-0.427,-0.461,0.507,4.6,1.5,17.8,1.3,0.5,769.190,732.630,745.326,2247.146,-0.126,0.000,-0.011,-0.137,769.064,732.630,745.315,2247.009,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.670,981.513,980.705,2948.888,1132.991,511.829,602.326,2247.146
@,30/05/18,00:11:00,226.8,227.2,227.3,393.0,393.6,393.2,49.95,49.95,49.95,1.386,1.308,1.359,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.318,0.297,0.309,0.924,-0.619,-0.443,-0.466,0.504,0.8,9.1,352.9,1.4,0.5,769.193,732.632,745.329,2247.154,-0.126,0.000,-0.011,-0.137,769.067,732.632,745.318,2247.017,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.675,981.518,980.710,2948.903,1132.991,511.837,602.326,2247.154
@,30/05/18,00:12:00,227.1,227.5,227.6,393.6,394.0,393.8,50.04,50.04,50.04,1.408,1.298,1.361,0.000,0.000,0.000,0.198,0.128,0.144,0.470,0.000,0.000,0.000,0.000,0.322,0.297,0.313,0.932,-0.615,-0.434,-0.457,0.504,12.6,0.1,11.1,1.4,0.5,769.197,732.635,745.331,2247.163,-0.126,0.000,-0.011,-0.137,769.071,732.635,745.320,2247.026,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.680,981.523,980.715,2948.918,1132.991,511.846,602.326,2247.163
@,30/05/18,00:13:00,226.4,226.7,226.9,392.4,392.8,392.5,49.93,49.93,49.93,1.455,1.358,1.398,0.000,0.000,0.000,0.198,0.128,0.144,0.470,0.000,0.000,0.000,0.000,0.326,0.305,0.317,0.948,-0.610,-0.426,-0.453,0.496,7.2,18.1,8.0,1.4,0.5,769.200,732.637,745.333,2247.170,-0.126,0.000,-0.011,-0.137,769.074,732.637,745.322,2247.033,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.686,981.528,980.720,2948.934,1132.991,511.853,602.326,2247.170
@,30/05/18,00:14:00,226.0,226.3,226.4,391.5,392.1,391.8,49.93,49.93,49.94,1.418,1.325,1.372,0.000,0.000,0.000,0.197,0.131,0.144,0.473,0.000,0.000,0.000,0.000,0.321,0.300,0.308,0.929,-0.613,-0.426,-0.459,0.509,5.6,17.5,18.5,1.4,0.5,769.203,732.639,745.336,2247.178,-0.126,0.000,-0.011,-0.137,769.077,732.639,745.325,2247.041,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.691,981.533,980.725,2948.949,1132.991,511.861,602.326,2247.178
@,30/05/18,00:15:00,226.1,226.4,226.6,391.7,392.2,392.3,50.00,50.01,50.00,1.374,1.285,1.316,0.000,0.000,0.000,0.198,0.128,0.144,0.470,0.000,0.000,0.000,0.000,0.309,0.293,0.301,0.903,-0.629,-0.443,-0.466,0.521,4.9,17.6,337.8,1.3,0.5,769.207,732.641,745.338,2247.186,-0.126,0.000,-0.011,-0.137,769.081,732.641,745.327,2247.049,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.696,981.538,980.730,2948.964,1132.991,511.869,602.326,2247.186
@,30/05/18,00:16:00,226.0,226.3,226.5,391.7,391.9,391.9,49.93,49.93,49.93,1.410,1.338,1.380,0.000,0.000,0.000,0.194,0.128,0.144,0.466,0.000,0.000,0.000,0.000,0.322,0.301,0.313,0.936,-0.612,-0.427,-0.458,0.498,4.0,11.9,9.5,1.4,0.5,769.210,732.643,745.341,2247.194,-0.126,0.000,-0.011,-0.137,769.084,732.643,745.330,2247.057,521.838,549.260,520.602,1591.700,-0.016,0.000,-0.445,-0.461,521.854,549.260,521.047,1592.161,986.702,981.543,980.735,2948.980,1132.991,511.877,602.326,2247.194
@,30/05/18,00:17:00,226.1,226.4,226.6,391.8,392.4,392.1,49.98,49.97,49.97,12.462,12.659,12.216,0.000,0.000,0.000,2.218,2.185,2.148,6.551,1.721,1.836,1.721,5.277,2.816,2.861,2.762,8.440,0.787,0.761,0.777,0.776,35.7,37.7,38.1,12.4,6.6,769.229,732.662,745.359,2247.250,-0.126,0.000,-0.011,-0.137,769.103,732.662,745.348,2247.113,521.853,549.276,520.617,1591.746,-0.016,0.000,-0.445,-0.461,521.869,549.276,521.062,1592.207,986.727,981.569,980.760,2949.056,1132.991,511.933,602.326,2247.250
@,30/05/18,00:18:00,225.6,225.9,226.1,390.9,391.5,391.2,50.00,50.00,50.00,12.620,12.842,12.415,0.000,0.000,0.000,2.272,2.247,2.202,6.721,1.696,1.820,1.704,5.220,2.849,2.903,2.804,8.556,0.797,0.773,0.788,0.786,35.1,37.6,35.7,12.6,6.7,769.267,732.699,745.396,2247.362,-0.126,0.000,-0.011,-0.137,769.141,732.699,745.385,2247.225,521.881,549.306,520.646,1591.833,-0.016,0.000,-0.445,-0.461,521.897,549.306,521.091,1592.294,986.775,981.617,980.807,2949.199,1132.991,512.045,602.326,2247.362
@,30/05/18,00:19:00,225.0,225.3,225.5,389.8,390.4,390.2,49.96,49.95,49.95,12.584,12.816,12.379,0.000,0.000,0.000,2.260,2.239,2.202,6.701,1.684,1.799,1.692,5.175,2.829,2.882,2.788,8.499,0.799,0.775,0.789,0.788,35.7,36.7,35.4,12.6,6.7,769.305,732.736,745.432,2247.473,-0.126,0.000,-0.011,-0.137,769.179,732.736,745.421,2247.336,521.910,549.337,520.674,1591.921,-0.016,0.000,-0.445,-0.461,521.926,549.337,521.119,1592.382,986.822,981.665,980.854,2949.341,1132.991,512.156,602.326,2247.473
@,30/05/18,00:20:00,225.4,225.7,225.9,390.6,390.9,390.9,49.96,49.95,49.95,12.737,12.975,12.513,0.000,0.000,0.000,2.301,2.280,2.231,6.811,1.692,1.811,1.704,5.207,2.865,2.927,2.824,8.617,0.802,0.778,0.792,0.790,34.6,36.7,36.2,12.7,6.8,769.343,732.775,745.470,2247.588,-0.126,0.000,-0.011,-0.137,769.217,732.775,745.459,2247.451,521.938,549.368,520.703,1592.009,-0.016,0.000,-0.445,-0.461,521.954,549.368,521.148,1592.470,986.870,981.715,980.901,2949.486,1132.991,512.270,602.326,2247.587
@,30/05/18,00:21:00,225.5,225.8,225.9,390.5,391.3,390.9,49.94,49.93,49.93,12.525,12.761,12.313,0.000,0.000,0.000,2.239,2.222,2.181,6.642,1.692,1.807,1.704,5.203,2.820,2.878,2.779,8.477,0.794,0.773,0.783,0.784,36.4,37.7,36.4,12.5,6.6,769.381,732.812,745.507,2247.700,-0.126,0.000,-0.011,-0.137,769.255,732.812,745.496,2247.563,521.967,549.398,520.732,1592.097,-0.016,0.000,-0.445,-0.461,521.983,549.398,521.177,1592.558,986.917,981.763,980.948,2949.628,1132.991,512.382,602.326,2247.699
@,30/05/18,00:22:00,225.7,226.0,226.1,391.1,391.5,391.3,49.99,49.99,49.99,1.399,1.302,1.329,0.000,0.000,0.000,0.194,0.132,0.136,0.462,0.000,0.000,0.000,0.000,0.313,0.297,0.301,0.911,-0.617,-0.442,-0.456,0.507,3.9,21.4,19.8,1.3,0.5,769.414,732.845,745.539,2247.798,-0.126,0.000,-0.011,-0.137,769.288,732.845,745.528,2247.661,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.959,981.805,980.989,2949.753,1132.991,512.481,602.326,2247.798
@,30/05/18,00:23:00,225.7,226.1,226.2,391.1,391.6,391.4,50.03,50.02,50.02,1.371,1.305,1.307,0.000,0.000,0.000,0.190,0.132,0.136,0.458,0.000,0.000,0.000,0.000,0.305,0.293,0.293,0.891,-0.635,-0.440,-0.467,0.514,3.8,13.6,333.6,1.3,0.5,769.417,732.847,745.541,2247.805,-0.126,0.000,-0.011,-0.137,769.291,732.847,745.530,2247.668,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.964,981.810,980.994,2949.768,1132.991,512.488,602.326,2247.805
@,30/05/18,00:24:00,225.6,225.9,226.1,390.8,391.6,391.1,50.00,49.99,49.99,1.372,1.255,1.317,0.000,0.000,0.000,0.194,0.124,0.136,0.454,0.000,0.000,0.000,0.000,0.313,0.284,0.301,0.899,-0.621,-0.448,-0.462,0.505,5.6,18.1,5.6,1.3,0.5,769.420,732.849,745.543,2247.812,-0.126,0.000,-0.011,-0.137,769.294,732.849,745.532,2247.675,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.970,981.815,980.999,2949.784,1132.991,512.495,602.326,2247.812
@,30/05/18,00:25:00,225.5,225.8,226.0,390.7,391.3,391.0,49.99,49.99,49.99,1.400,1.320,1.360,0.000,0.000,0.000,0.194,0.124,0.136,0.454,0.000,0.000,0.000,0.000,0.318,0.293,0.305,0.915,-0.614,-0.423,-0.452,0.495,6.5,20.5,18.8,1.4,0.5,769.424,732.851,745.545,2247.820,-0.126,0.000,-0.011,-0.137,769.298,732.851,745.534,2247.683,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.975,981.820,981.004,2949.799,1132.991,512.503,602.326,2247.820
@,30/05/18,00:26:00,225.3,225.6,225.8,390.4,390.9,390.8,49.96,49.95,49.96,1.387,1.297,1.331,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.313,0.293,0.301,0.907,-0.609,-0.412,-0.451,0.509,6.4,22.0,6.8,1.3,0.5,769.427,732.853,745.548,2247.828,-0.126,0.000,-0.011,-0.137,769.301,732.853,745.537,2247.691,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.980,981.825,981.009,2949.814,1132.991,512.511,602.326,2247.828
@,30/05/18,00:27:00,225.8,226.1,226.1,391.1,391.5,391.5,50.02,50.01,50.02,1.410,1.336,1.340,0.000,0.000,0.000,0.190,0.128,0.137,0.455,0.000,0.000,0.000,0.000,0.314,0.298,0.306,0.918,-0.610,-0.429,-0.455,0.495,355.8,19.9,352.1,1.4,0.5,769.430,732.855,745.550,2247.835,-0.126,0.000,-0.011,-0.137,769.304,732.855,745.539,2247.698,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.986,981.830,981.015,2949.831,1132.991,512.518,602.326,2247.835
@,30/05/18,00:28:00,225.6,226.0,226.1,390.8,391.5,391.4,50.03,50.02,50.02,1.381,1.300,1.333,0.000,0.000,0.000,0.194,0.124,0.136,0.454,0.000,0.000,0.000,0.000,0.313,0.297,0.301,0.911,-0.623,-0.435,-0.449,0.498,4.2,341.0,6.1,1.3,0.5,769.433,732.857,745.552,2247.842,-0.126,0.000,-0.011,-0.137,769.307,732.857,745.541,2247.705,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.991,981.835,981.020,2949.846,1132.991,512.525,602.326,2247.842
@,30/05/18,00:29:00,225.3,225.6,225.7,390.2,390.9,390.6,49.99,49.98,49.98,1.384,1.283,1.346,0.000,0.000,0.000,0.194,0.128,0.140,0.462,0.000,0.000,0.000,0.000,0.309,0.293,0.301,0.903,-0.620,-0.446,-0.459,0.511,2.0,4.6,358.2,1.3,0.5,769.437,732.859,745.555,2247.851,-0.126,0.000,-0.011,-0.137,769.311,732.859,745.544,2247.714,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,986.996,981.840,981.025,2949.861,1132.991,512.534,602.326,2247.851
@,30/05/18,00:30:00,225.9,226.2,226.3,391.4,391.9,391.7,50.05,50.04,50.05,1.385,1.304,1.343,0.000,0.000,0.000,0.194,0.128,0.136,0.458,0.000,0.000,0.000,0.000,0.313,0.297,0.301,0.911,-0.616,-0.429,-0.458,0.502,356.0,17.4,353.8,1.3,0.5,769.440,732.861,745.557,2247.858,-0.126,0.000,-0.011,-0.137,769.314,732.861,745.546,2247.721,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.001,981.845,981.030,2949.876,1132.991,512.541,602.326,2247.858
@,30/05/18,00:31:00,225.6,225.9,226.0,390.7,391.5,391.1,49.97,49.96,49.96,1.417,1.323,1.355,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.318,0.297,0.305,0.920,-0.610,-0.434,-0.454,0.502,3.4,4.5,347.9,1.4,0.5,769.443,732.864,745.559,2247.866,-0.126,0.000,-0.011,-0.137,769.317,732.864,745.548,2247.729,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.007,981.850,981.035,2949.892,1132.991,512.549,602.326,2247.866
@,30/05/18,00:32:00,225.7,226.0,226.1,391.1,391.6,391.3,50.06,50.06,50.06,1.411,1.330,1.371,0.000,0.000,0.000,0.194,0.124,0.140,0.458,0.000,0.000,0.000,0.000,0.322,0.297,0.309,0.928,-0.607,-0.416,-0.449,0.493,6.5,11.2,20.1,1.4,0.5,769.446,732.866,745.562,2247.874,-0.126,0.000,-0.011,-0.137,769.320,732.866,745.551,2247.737,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.012,981.855,981.040,2949.907,1132.991,512.557,602.326,2247.874
@,30/05/18,00:33:00,225.3,225.7,225.8,390.4,391.0,390.6,50.00,50.00,50.00,1.420,1.336,1.399,0.000,0.000,0.000,0.194,0.128,0.136,0.458,0.000,0.000,0.000,0.000,0.322,0.301,0.313,0.936,-0.605,-0.421,-0.439,0.489,1.5,6.7,8.0,1.4,0.5,769.450,732.868,745.564,2247.882,-0.126,0.000,-0.011,-0.137,769.324,732.868,745.553,2247.745,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.017,981.860,981.045,2949.922,1132.991,512.565,602.326,2247.882
@,30/05/18,00:34:00,225.4,225.7,225.9,390.5,391.2,390.7,49.97,49.98,49.98,1.432,1.343,1.378,0.000,0.000,0.000,0.198,0.128,0.144,0.470,0.000,0.000,0.000,0.000,0.322,0.301,0.313,0.936,-0.606,-0.428,-0.463,0.502,1.1,20.3,0.1,1.4,0.5,769.453,732.870,745.566,2247.889,-0.126,0.000,-0.011,-0.137,769.327,732.870,745.555,2247.752,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.022,981.865,981.050,2949.937,1132.991,512.572,602.326,2247.889
@,30/05/18,00:35:00,225.6,226.0,226.0,390.7,391.5,391.3,50.04,50.04,50.03,1.462,1.360,1.382,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.301,0.309,0.932,-0.603,-0.422,-0.446,0.500,356.2,12.9,8.1,1.4,0.5,769.456,732.872,745.569,2247.897,-0.126,0.000,-0.011,-0.137,769.330,732.872,745.558,2247.760,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.028,981.870,981.055,2949.953,1132.991,512.580,602.326,2247.897
@,30/05/18,00:36:00,225.6,225.9,226.1,391.0,391.4,391.2,49.95,49.95,49.95,1.438,1.328,1.359,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.326,0.301,0.305,0.932,-0.604,-0.420,-0.457,0.500,0.2,4.5,336.5,1.4,0.5,769.459,732.874,745.571,2247.904,-0.126,0.000,-0.011,-0.137,769.333,732.874,745.560,2247.767,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.033,981.875,981.061,2949.969,1132.991,512.587,602.326,2247.904
@,30/05/18,00:37:00,225.7,226.0,226.2,391.1,391.6,391.3,50.00,50.00,50.00,1.410,1.289,1.329,0.000,0.000,0.000,0.194,0.128,0.140,0.462,0.000,0.000,0.000,0.000,0.318,0.293,0.301,0.911,-0.618,-0.436,-0.453,0.507,6.9,6.3,5.1,1.3,0.5,769.463,732.876,745.573,2247.912,-0.126,0.000,-0.011,-0.137,769.337,732.876,745.562,2247.775,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.039,981.880,981.066,2949.985,1132.991,512.595,602.326,2247.912
@,30/05/18,00:38:00,225.3,225.7,225.8,390.4,391.2,390.6,49.96,49.96,49.96,1.417,1.334,1.369,0.000,0.000,0.000,0.194,0.132,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.301,0.309,0.932,-0.604,-0.427,-0.442,0.500,5.0,13.6,3.3,1.4,0.5,769.466,732.878,745.576,2247.920,-0.126,0.000,-0.011,-0.137,769.340,732.878,745.565,2247.783,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.044,981.884,981.071,2949.999,1132.991,512.603,602.326,2247.920
@,30/05/18,00:39:00,225.6,225.9,226.0,390.8,391.4,391.2,49.95,49.95,49.96,1.468,1.369,1.389,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.330,0.309,0.313,0.952,-0.600,-0.416,-0.449,0.489,5.8,13.4,5.1,1.4,0.5,769.469,732.881,745.578,2247.928,-0.126,0.000,-0.011,-0.137,769.343,732.881,745.567,2247.791,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.049,981.889,981.076,2950.014,1132.991,512.611,602.326,2247.928
@,30/05/18,00:40:00,225.6,226.0,226.1,391.0,391.5,391.3,49.99,49.99,49.99,1.450,1.337,1.359,0.000,0.000,0.000,0.194,0.124,0.140,0.458,0.000,0.000,0.000,0.000,0.322,0.297,0.309,0.928,-0.601,-0.438,-0.459,0.493,1.1,15.6,21.8,1.4,0.5,769.472,732.883,745.580,2247.935,-0.126,0.000,-0.011,-0.137,769.346,732.883,745.569,2247.798,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.055,981.894,981.081,2950.030,1132.991,512.618,602.326,2247.935
@,30/05/18,00:41:00,225.2,225.6,225.7,390.3,390.9,390.4,49.98,49.98,49.98,1.446,1.314,1.379,0.000,0.000,0.000,0.194,0.128,0.144,0.466,0.000,0.000,0.000,0.000,0.326,0.293,0.309,0.928,-0.604,-0.427,-0.447,0.502,6.3,20.6,20.8,1.4,0.5,769.476,732.885,745.583,2247.944,-0.126,0.000,-0.011,-0.137,769.350,732.885,745.572,2247.807,521.992,549.425,520.757,1592.174,-0.016,0.000,-0.445,-0.461,522.008,549.425,521.202,1592.635,987.060,981.899,981.086,2950.045,1132.991,512.627,602.326,2247.944
