@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,27/05/18,07:25:00,227.9,228.3,228.2,394.9,395.5,394.8,50.00,50.00,50.00,1.415,1.346,1.391,0.000,0.000,0.000,0.202,0.136,0.144,0.482,0.000,0.000,0.000,0.000,0.326,0.309,0.318,0.953,-0.609,-0.435,-0.449,0.506,351.3,340.2,8.2,1.4,0.5,711.484,678.908,691.680,2082.072,-0.126,0.000,-0.011,-0.137,711.358,678.908,691.669,2081.935,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.682,907.018,907.696,2726.396,1045.157,479.055,557.860,2082.072
@,27/05/18,07:26:00,227.1,227.5,227.5,393.5,394.2,393.6,50.02,50.02,50.02,1.457,1.375,1.383,0.000,0.000,0.000,0.202,0.132,0.144,0.478,0.000,0.000,0.000,0.000,0.326,0.313,0.313,0.953,-0.613,-0.427,-0.459,0.502,1.9,12.3,13.6,1.4,0.5,711.488,678.910,691.683,2082.081,-0.126,0.000,-0.011,-0.137,711.362,678.910,691.672,2081.944,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.688,907.024,907.702,2726.414,1045.157,479.055,557.869,2082.081
@,27/05/18,07:27:00,227.2,227.7,227.6,393.8,394.5,393.9,50.03,50.03,50.03,1.446,1.378,1.374,0.000,0.000,0.000,0.198,0.132,0.140,0.470,0.000,0.000,0.000,0.000,0.330,0.317,0.313,0.961,-0.613,-0.436,-0.452,0.489,357.3,332.4,15.0,1.4,0.5,711.491,678.912,691.685,2082.088,-0.126,0.000,-0.011,-0.137,711.365,678.912,691.674,2081.951,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.693,907.029,907.707,2726.429,1045.157,479.055,557.876,2082.088
@,27/05/18,07:28:00,227.6,228.0,227.9,394.5,395.0,394.4,50.00,50.00,50.00,1.459,1.378,1.404,0.000,0.000,0.000,0.202,0.132,0.140,0.474,0.000,0.000,0.000,0.000,0.334,0.309,0.313,0.957,-0.609,-0.427,-0.447,0.496,8.4,0.1,10.7,1.4,0.5,711.494,678.914,691.687,2082.095,-0.126,0.000,-0.011,-0.137,711.368,678.914,691.676,2081.958,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.699,907.034,907.712,2726.445,1045.157,479.055,557.883,2082.095
@,27/05/18,07:29:00,227.3,227.7,227.7,394.0,394.6,394.0,49.95,49.95,49.95,1.405,1.347,1.353,0.000,0.000,0.000,0.202,0.132,0.140,0.474,0.000,0.000,0.000,0.000,0.326,0.305,0.309,0.940,-0.629,-0.448,-0.467,0.504,12.1,17.2,13.0,1.4,0.5,711.498,678.917,691.690,2082.105,-0.126,0.000,-0.011,-0.137,711.372,678.917,691.679,2081.968,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.704,907.039,907.718,2726.461,1045.157,479.055,557.893,2082.105
@,27/05/18,07:30:00,226.3,226.7,226.7,392.0,393.0,392.1,49.94,49.95,49.95,1.416,1.337,1.383,0.000,0.000,0.000,0.198,0.132,0.144,0.474,0.000,0.000,0.000,0.000,0.326,0.309,0.317,0.952,-0.614,-0.432,-0.462,0.498,10.6,16.1,10.1,1.4,0.5,711.501,678.919,691.692,2082.112,-0.126,0.000,-0.011,-0.137,711.375,678.919,691.681,2081.975,486.456,511.563,485.313,1483.332,-0.016,0.000,-0.445,-0.461,486.472,511.563,485.758,1483.793,911.710,907.044,907.723,2726.477,1045.157,479.055,557.900,2082.112
@,27/05/18,07:31:00,226.1,226.5,226.5,391.7,392.4,391.9,49.94,49.95,49.95,12.463,12.722,12.237,0.000,0.000,0.000,2.210,2.185,2.140,6.535,1.721,1.844,1.729,5.294,2.812,2.878,2.767,8.456,0.786,0.760,0.773,0.773,35.7,38.1,37.3,12.5,6.5,711.508,678.924,691.698,2082.130,-0.126,0.000,-0.011,-0.137,711.382,678.924,691.687,2081.993,486.460,511.567,485.317,1483.344,-0.016,0.000,-0.445,-0.461,486.476,511.567,485.762,1483.805,911.720,907.054,907.733,2726.507,1045.157,479.055,557.918,2082.130
@,27/05/18,07:32:00,226.6,227.0,227.1,392.7,393.4,392.7,50.00,50.00,50.00,12.994,13.275,12.775,0.000,0.000,0.000,2.367,2.350,2.297,7.014,1.734,1.865,1.750,5.348,2.944,3.014,2.903,8.862,0.804,0.780,0.791,0.792,34.3,36.8,36.7,13.0,7.0,711.546,678.963,691.735,2082.244,-0.126,0.000,-0.011,-0.137,711.420,678.963,691.724,2082.107,486.489,511.598,485.346,1483.433,-0.016,0.000,-0.445,-0.461,486.505,511.598,485.791,1483.894,911.768,907.104,907.780,2726.652,1045.157,479.055,558.032,2082.244
@,27/05/18,07:33:00,227.2,227.6,227.6,393.7,394.3,393.8,50.02,50.02,50.02,12.860,13.117,12.645,0.000,0.000,0.000,2.329,2.313,2.259,6.902,1.742,1.873,1.758,5.372,2.923,2.989,2.874,8.786,0.798,0.773,0.785,0.786,35.2,37.6,35.3,12.9,6.9,711.585,679.001,691.773,2082.359,-0.126,0.000,-0.011,-0.137,711.459,679.001,691.762,2082.222,486.518,511.629,485.376,1483.523,-0.016,0.000,-0.445,-0.461,486.534,511.629,485.821,1483.984,911.817,907.153,907.828,2726.798,1045.157,479.055,558.147,2082.359
@,27/05/18,07:34:00,227.5,227.9,227.9,394.3,394.9,394.1,49.98,49.98,49.98,1.427,1.330,1.328,0.000,0.000,0.000,0.202,0.136,0.140,0.478,0.000,0.000,0.000,0.000,0.322,0.305,0.301,0.928,-0.626,-0.430,-0.462,0.516,4.7,11.2,12.7,1.4,0.5,711.607,679.022,691.793,2082.422,-0.126,0.000,-0.011,-0.137,711.481,679.022,691.782,2082.285,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.844,907.181,907.855,2726.880,1045.157,479.055,558.210,2082.422
@,27/05/18,07:35:00,226.4,226.9,226.9,392.4,393.2,392.5,50.05,50.06,50.05,1.412,1.356,1.398,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.313,0.293,0.305,0.911,-0.616,-0.426,-0.461,0.511,354.7,16.0,358.5,1.4,0.5,711.610,679.024,691.796,2082.430,-0.126,0.000,-0.011,-0.137,711.484,679.024,691.785,2082.293,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.850,907.186,907.860,2726.896,1045.157,479.055,558.218,2082.430
@,27/05/18,07:36:00,226.9,227.4,227.3,393.3,394.1,393.4,50.04,50.04,50.05,1.382,1.294,1.342,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.317,0.289,0.297,0.903,-0.634,-0.457,-0.477,0.516,3.1,15.3,335.6,1.3,0.5,711.613,679.026,691.798,2082.437,-0.126,0.000,-0.011,-0.137,711.487,679.026,691.787,2082.300,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.855,907.191,907.865,2726.911,1045.157,479.055,558.225,2082.437
@,27/05/18,07:37:00,227.7,228.1,228.0,394.6,395.1,394.6,50.00,50.00,50.00,1.426,1.309,1.356,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.297,0.305,0.924,-0.619,-0.436,-0.459,0.504,353.0,18.6,340.3,1.4,0.5,711.617,679.029,691.801,2082.447,-0.126,0.000,-0.011,-0.137,711.491,679.029,691.790,2082.310,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.860,907.196,907.871,2726.927,1045.157,479.055,558.235,2082.447
@,27/05/18,07:38:00,227.6,228.0,228.1,394.5,395.0,394.6,49.97,49.96,49.97,1.396,1.238,1.342,0.000,0.000,0.000,0.198,0.132,0.140,0.470,0.000,0.000,0.000,0.000,0.322,0.289,0.301,0.911,-0.626,-0.454,-0.472,0.516,0.4,6.6,11.0,1.3,0.5,711.620,679.031,691.803,2082.454,-0.126,0.000,-0.011,-0.137,711.494,679.031,691.792,2082.317,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.866,907.201,907.876,2726.943,1045.157,479.055,558.242,2082.454
@,27/05/18,07:39:00,227.0,227.5,227.5,393.6,394.1,393.5,49.97,49.97,49.97,1.438,1.312,1.379,0.000,0.000,0.000,0.202,0.128,0.144,0.474,0.000,0.000,0.000,0.000,0.322,0.301,0.309,0.932,-0.609,-0.427,-0.463,0.509,3.5,17.7,5.1,1.4,0.5,711.623,679.033,691.805,2082.461,-0.126,0.000,-0.011,-0.137,711.497,679.033,691.794,2082.324,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.871,907.206,907.881,2726.958,1045.157,479.055,558.249,2082.461
@,27/05/18,07:40:00,226.7,227.1,227.2,392.8,393.5,393.0,50.02,50.02,50.02,1.402,1.281,1.337,0.000,0.000,0.000,0.198,0.132,0.140,0.470,0.000,0.000,0.000,0.000,0.317,0.289,0.305,0.911,-0.633,-0.441,-0.462,0.516,9.3,16.3,5.0,1.3,0.5,711.626,679.035,691.808,2082.469,-0.126,0.000,-0.011,-0.137,711.500,679.035,691.797,2082.332,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.877,907.211,907.886,2726.974,1045.157,479.055,558.257,2082.469
@,27/05/18,07:41:00,227.2,227.6,227.6,393.7,394.3,393.7,49.96,49.95,49.96,1.437,1.301,1.390,0.000,0.000,0.000,0.202,0.124,0.144,0.470,0.000,0.000,0.000,0.000,0.330,0.297,0.317,0.944,-0.614,-0.430,-0.444,0.498,4.1,19.7,0.7,1.4,0.5,711.630,679.037,691.810,2082.477,-0.126,0.000,-0.011,-0.137,711.504,679.037,691.799,2082.340,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.882,907.216,907.891,2726.989,1045.157,479.055,558.265,2082.477
@,27/05/18,07:42:00,227.4,227.8,227.8,394.0,394.7,394.3,49.98,49.98,49.98,1.445,1.275,1.357,0.000,0.000,0.000,0.202,0.128,0.140,0.470,0.000,0.000,0.000,0.000,0.326,0.293,0.305,0.924,-0.623,-0.441,-0.464,0.509,4.0,21.2,0.1,1.4,0.5,711.633,679.039,691.812,2082.484,-0.126,0.000,-0.011,-0.137,711.507,679.039,691.801,2082.347,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.887,907.221,907.896,2727.004,1045.157,479.055,558.272,2082.484
@,27/05/18,07:43:00,227.3,227.8,227.8,394.0,394.5,394.1,49.97,49.97,49.97,1.445,1.350,1.390,0.000,0.000,0.000,0.205,0.132,0.140,0.477,0.000,0.000,0.000,0.000,0.329,0.300,0.312,0.941,-0.615,-0.427,-0.449,0.507,4.8,12.4,18.8,1.4,0.5,711.637,679.042,691.815,2082.494,-0.126,0.000,-0.011,-0.137,711.511,679.042,691.804,2082.357,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.893,907.226,907.901,2727.020,1045.157,479.055,558.282,2082.494
@,27/05/18,07:44:00,226.8,227.3,227.3,393.1,393.8,393.3,49.96,49.97,49.96,1.441,1.269,1.389,0.000,0.000,0.000,0.202,0.128,0.144,0.474,0.000,0.000,0.000,0.000,0.330,0.297,0.318,0.944,-0.608,-0.438,-0.462,0.502,2.1,5.6,6.9,1.4,0.5,711.640,679.044,691.817,2082.501,-0.126,0.000,-0.011,-0.137,711.514,679.044,691.806,2082.364,486.534,511.646,485.391,1483.571,-0.016,0.000,-0.445,-0.461,486.550,511.646,485.836,1484.032,911.898,907.231,907.907,2727.036,1045.157,479.055,558.289,2082.501
@,27/05/18,07:45:00,226.5,227.0,227.1,392.5,393.4,392.9,50.02,50.02,50.02,12.359,12.560,12.152,0.000,0.000,0.000,2.181,2.156,2.123,6.461,1.729,1.840,1.733,5.302,2.799,2.845,2.758,8.402,0.780,0.757,0.771,0.769,36.4,38.5,37.8,12.4,6.5,711.650,679.053,691.826,2082.529,-0.126,0.000,-0.011,-0.137,711.524,679.053,691.815,2082.392,486.540,511.653,485.398,1483.591,-0.016,0.000,-0.445,-0.461,486.556,511.653,485.843,1484.052,911.913,907.245,907.921,2727.079,1045.157,479.055,558.317,2082.529
@,27/05/18,07:46:00,227.2,227.8,227.7,393.7,394.5,394.1,50.05,50.05,50.04,12.700,12.916,12.509,0.000,0.000,0.000,2.284,2.259,2.222,6.766,1.742,1.861,1.754,5.356,2.886,2.944,2.849,8.679,0.791,0.769,0.780,0.780,35.5,37.6,37.0,12.7,6.8,711.688,679.091,691.864,2082.643,-0.126,0.000,-0.011,-0.137,711.562,679.091,691.853,2082.506,486.569,511.684,485.428,1483.681,-0.016,0.000,-0.445,-0.461,486.585,511.684,485.873,1484.142,911.961,907.294,907.968,2727.223,1045.157,479.055,558.431,2082.643
@,27/05/18,07:47:00,227.2,227.7,227.6,393.6,394.6,393.9,49.99,49.98,49.99,12.655,12.840,12.451,0.000,0.000,0.000,2.263,2.239,2.206,6.708,1.750,1.865,1.758,5.372,2.869,2.923,2.833,8.625,0.789,0.764,0.779,0.778,36.6,37.8,37.0,12.6,6.7,711.725,679.127,691.900,2082.752,-0.126,0.000,-0.011,-0.137,711.599,679.127,691.889,2082.615,486.598,511.715,485.457,1483.770,-0.016,0.000,-0.445,-0.461,486.614,511.715,485.902,1484.231,912.008,907.342,908.015,2727.365,1045.157,479.055,558.540,2082.752
@,27/05/18,07:48:00,226.4,227.0,227.0,392.4,393.2,392.8,50.05,50.06,50.05,12.647,12.838,12.454,0.000,0.000,0.000,2.269,2.248,2.215,6.732,1.715,1.830,1.727,5.273,2.860,2.914,2.824,8.598,0.794,0.771,0.784,0.783,35.1,38.0,35.8,12.6,6.7,711.763,679.164,691.936,2082.863,-0.126,0.000,-0.011,-0.137,711.637,679.164,691.925,2082.726,486.628,511.746,485.486,1483.860,-0.016,0.000,-0.445,-0.461,486.644,511.746,485.931,1484.321,912.055,907.390,908.061,2727.506,1045.157,479.055,558.651,2082.863
@,27/05/18,07:49:00,226.5,227.1,227.0,392.5,393.4,392.9,50.01,50.01,50.01,1.426,1.300,1.380,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.293,0.317,0.932,-0.615,-0.436,-0.451,0.496,0.7,19.6,354.7,1.4,0.5,711.776,679.176,691.948,2082.900,-0.126,0.000,-0.011,-0.137,711.650,679.176,691.937,2082.763,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.073,907.408,908.079,2727.560,1045.157,479.055,558.688,2082.900
@,27/05/18,07:50:00,226.4,227.0,226.9,392.4,393.3,392.6,50.03,50.03,50.03,1.415,1.262,1.352,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.285,0.309,0.915,-0.617,-0.416,-0.463,0.505,3.4,21.6,16.7,1.3,0.5,711.779,679.178,691.951,2082.908,-0.126,0.000,-0.011,-0.137,711.653,679.178,691.940,2082.771,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.078,907.412,908.084,2727.574,1045.157,479.055,558.696,2082.908
@,27/05/18,07:51:00,227.3,227.8,227.7,393.8,394.6,394.2,50.04,50.04,50.03,1.442,1.299,1.374,0.000,0.000,0.000,0.199,0.124,0.141,0.463,0.000,0.000,0.000,0.000,0.327,0.294,0.310,0.931,-0.619,-0.432,-0.451,0.498,0.9,1.8,7.6,1.4,0.5,711.782,679.181,691.953,2082.916,-0.126,0.000,-0.011,-0.137,711.656,679.181,691.942,2082.779,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.083,907.417,908.089,2727.589,1045.157,479.055,558.704,2082.916
@,27/05/18,07:52:00,227.1,227.6,227.6,393.6,394.3,393.8,49.99,49.98,49.99,1.441,1.262,1.340,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.326,0.285,0.309,0.920,-0.604,-0.430,-0.448,0.502,4.4,19.6,2.3,1.3,0.5,711.786,679.183,691.955,2082.924,-0.126,0.000,-0.011,-0.137,711.660,679.183,691.944,2082.787,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.089,907.422,908.094,2727.605,1045.157,479.055,558.712,2082.924
@,27/05/18,07:53:00,226.9,227.4,227.3,393.3,393.9,393.5,50.02,50.02,50.03,1.440,1.300,1.376,0.000,0.000,0.000,0.198,0.128,0.140,0.466,0.000,0.000,0.000,0.000,0.326,0.293,0.309,0.928,-0.619,-0.430,-0.459,0.502,2.0,7.7,13.1,1.4,0.5,711.789,679.185,691.958,2082.932,-0.126,0.000,-0.011,-0.137,711.663,679.185,691.947,2082.795,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.094,907.427,908.099,2727.620,1045.157,479.055,558.720,2082.932
@,27/05/18,07:54:00,227.0,227.5,227.5,393.3,394.0,393.7,50.03,50.02,50.02,1.413,1.270,1.338,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.317,0.289,0.305,0.911,-0.603,-0.431,-0.461,0.507,1.8,17.9,17.3,1.3,0.5,711.792,679.187,691.960,2082.939,-0.126,0.000,-0.011,-0.137,711.666,679.187,691.949,2082.802,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.100,907.432,908.104,2727.636,1045.157,479.055,558.727,2082.939
@,27/05/18,07:55:00,227.2,227.6,227.6,393.7,394.4,393.8,50.00,49.99,50.00,1.408,1.244,1.334,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.285,0.309,0.915,-0.615,-0.425,-0.454,0.505,0.6,18.9,14.2,1.3,0.5,711.796,679.189,691.962,2082.947,-0.126,0.000,-0.011,-0.137,711.670,679.189,691.951,2082.810,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.105,907.437,908.109,2727.651,1045.157,479.055,558.735,2082.947
@,27/05/18,07:56:00,227.2,227.6,227.6,393.8,394.3,393.9,50.04,50.05,50.04,1.417,1.286,1.353,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.317,0.289,0.305,0.911,-0.621,-0.431,-0.467,0.507,351.7,20.9,20.8,1.4,0.5,711.799,679.191,691.965,2082.955,-0.126,0.000,-0.011,-0.137,711.673,679.191,691.954,2082.818,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.110,907.441,908.114,2727.665,1045.157,479.055,558.743,2082.955
@,27/05/18,07:57:00,227.6,228.0,228.0,394.3,395.2,394.5,49.99,49.99,50.00,1.404,1.249,1.329,0.000,0.000,0.000,0.202,0.128,0.140,0.470,0.000,0.000,0.000,0.000,0.322,0.285,0.301,0.907,-0.624,-0.442,-0.461,0.518,4.1,19.8,6.5,1.3,0.5,711.802,679.193,691.967,2082.962,-0.126,0.000,-0.011,-0.137,711.676,679.193,691.956,2082.825,486.636,511.755,485.494,1483.885,-0.016,0.000,-0.445,-0.461,486.652,511.755,485.939,1484.346,912.116,907.446,908.119,2727.681,1045.157,479.055,558.750,2082.962
@,27/05/18,07:58:00,226.4,226.9,226.9,392.4,393.1,392.4,50.00,50.00,50.00,12.800,13.005,12.568,0.000,0.000,0.000,2.309,2.280,2.243,6.833,1.734,1.857,1.746,5.336,2.895,2.952,2.854,8.701,0.796,0.772,0.787,0.785,34.9,37.9,35.3,12.8,6.8,711.821,679.211,691.985,2083.017,-0.126,0.000,-0.011,-0.137,711.695,679.211,691.974,2082.880,486.650,511.770,485.509,1483.929,-0.016,0.000,-0.445,-0.461,486.666,511.770,485.954,1484.390,912.141,907.472,908.144,2727.757,1045.157,479.055,558.805,2083.017
@,27/05/18,07:59:00,227.2,227.7,227.6,393.5,394.3,394.0,50.02,50.02,50.01,1.381,1.231,1.307,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.313,0.280,0.297,0.891,-0.643,-0.459,-0.481,0.519,3.7,5.3,13.8,1.3,0.5,711.828,679.217,691.991,2083.036,-0.126,0.000,-0.011,-0.137,711.702,679.217,691.980,2082.899,486.653,511.773,485.512,1483.938,-0.016,0.000,-0.445,-0.461,486.669,511.773,485.957,1484.399,912.151,907.481,908.154,2727.786,1045.157,479.055,558.824,2083.036
@,27/05/18,08:00:00,227.2,227.6,227.6,393.7,394.3,393.9,49.94,49.94,49.94,1.414,1.270,1.323,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.284,0.305,0.911,-0.626,-0.434,-0.456,0.507,7.7,19.5,359.8,1.3,0.5,711.832,679.219,691.993,2083.044,-0.126,0.000,-0.011,-0.137,711.706,679.219,691.982,2082.907,486.653,511.773,485.512,1483.938,-0.016,0.000,-0.445,-0.461,486.669,511.773,485.957,1484.399,912.156,907.486,908.159,2727.801,1045.157,479.055,558.832,2083.044
@,27/05/18,08:01:00,227.1,227.6,227.6,393.6,394.5,393.6,49.99,49.98,49.99,1.406,1.249,1.339,0.000,0.000,0.000,0.202,0.124,0.140,0.466,0.000,0.000,0.000,0.000,0.313,0.280,0.297,0.891,-0.634,-0.451,-0.471,0.523,2.2,13.1,347.3,1.3,0.5,711.835,679.221,691.995,2083.051,-0.126,0.000,-0.011,-0.137,711.709,679.221,691.984,2082.914,486.653,511.773,485.512,1483.938,-0.016,0.000,-0.445,-0.461,486.669,511.773,485.957,1484.399,912.161,907.490,908.164,2727.815,1045.157,479.055,558.839,2083.051
@,27/05/18,08:02:00,226.8,227.4,227.4,393.1,394.1,393.3,50.00,50.00,50.00,12.666,12.866,12.450,0.000,0.000,0.000,2.264,2.243,2.206,6.713,1.742,1.857,1.750,5.348,2.866,2.928,2.829,8.622,0.792,0.767,0.779,0.779,35.9,37.2,36.6,12.7,6.7,711.870,679.255,692.029,2083.154,-0.126,0.000,-0.011,-0.137,711.744,679.255,692.018,2083.017,486.680,511.802,485.539,1484.021,-0.016,0.000,-0.445,-0.461,486.696,511.802,485.984,1484.482,912.206,907.536,908.208,2727.950,1045.157,479.055,558.942,2083.154
@,27/05/18,08:03:00,226.9,227.4,227.4,393.2,394.0,393.4,50.00,50.00,49.99,12.578,12.790,12.399,0.000,0.000,0.000,2.247,2.226,2.193,6.667,1.737,1.848,1.745,5.331,2.853,2.907,2.816,8.576,0.788,0.764,0.779,0.777,36.7,37.5,36.0,12.6,6.7,711.907,679.292,692.066,2083.265,-0.126,0.000,-0.011,-0.137,711.781,679.292,692.055,2083.128,486.710,511.833,485.569,1484.112,-0.016,0.000,-0.445,-0.461,486.726,511.833,486.014,1484.573,912.254,907.584,908.254,2728.092,1045.157,479.055,559.053,2083.265
@,27/05/18,08:04:00,227.1,227.6,227.6,393.5,394.4,393.9,49.94,49.94,49.94,1.409,1.210,1.309,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.285,0.301,0.907,-0.632,-0.445,-0.467,0.509,12.1,14.8,0.4,1.3,0.5,711.944,679.328,692.101,2083.373,-0.126,0.000,-0.011,-0.137,711.818,679.328,692.090,2083.236,486.738,511.864,485.597,1484.199,-0.016,0.000,-0.445,-0.461,486.754,511.864,486.042,1484.660,912.300,907.631,908.300,2728.231,1045.157,479.055,559.161,2083.373
@,27/05/18,08:05:00,227.0,227.5,227.5,393.3,394.2,393.5,49.98,49.97,49.98,1.411,1.268,1.332,0.000,0.000,0.000,0.198,0.124,0.136,0.458,0.000,0.000,0.000,0.000,0.322,0.289,0.301,0.911,-0.612,-0.432,-0.449,0.502,10.0,14.7,18.0,1.3,0.5,711.947,679.330,692.103,2083.380,-0.126,0.000,-0.011,-0.137,711.821,679.330,692.092,2083.243,486.738,511.864,485.597,1484.199,-0.016,0.000,-0.445,-0.461,486.754,511.864,486.042,1484.660,912.305,907.636,908.305,2728.246,1045.157,479.055,559.168,2083.380
@,27/05/18,08:06:00,227.2,227.7,227.7,393.7,394.3,394.1,50.01,50.01,50.01,1.406,1.256,1.315,0.000,0.000,0.000,0.198,0.124,0.140,0.462,0.000,0.000,0.000,0.000,0.322,0.285,0.301,0.907,-0.632,-0.428,-0.457,0.509,5.1,19.2,22.8,1.3,0.5,711.950,679.332,692.106,2083.388,-0.126,0.000,-0.011,-0.137,711.824,679.332,692.095,2083.251,486.738,511.864,485.597,1484.199,-0.016,0.000,-0.445,-0.461,486.754,511.864,486.042,1484.660,912.310,907.641,908.310,2728.261,1045.157,479.055,559.176,2083.388
@,27/05/18,08:07:00,227.6,228.0,228.1,394.4,394.9,394.7,50.02,50.02,50.02,1.414,1.284,1.340,0.000,0.000,0.000,0.198,0.124,0.136,0.458,0.000,0.000,0.000,0.000,0.322,0.289,0.305,0.915,-0.615,-0.433,-0.461,0.500,3.4,19.5,349.3,1.3,0.5,711.953,679.334,692.108,2083.395,-0.126,0.000,-0.011,-0.137,711.827,679.334,692.097,2083.258,486.738,511.864,485.597,1484.199,-0.016,0.000,-0.445,-0.461,486.754,511.864,486.042,1484.660,912.316,907.646,908.315,2728.277,1045.157,479.055,559.183,2083.395
@,27/05/18,08:08:00,226.7,227.2,227.2,392.8,393.5,393.2,50.00,50.00,50.00,1.386,1.211,1.314,0.000,0.000,0.000,0.194,0.128,0.136,0.458,0.000,0.000,0.000,0.000,0.309,0.276,0.297,0.882,-0.630,-0.446,-0.478,0.519,4.6,340.3,331.9,1.3,0.5,711.957,679.337,692.110,2083.404,-0.126,0.000,-0.011,-0.137,711.831,679.337,692.099,2083.267,486.738,511.864,485.597,1484.199,-0.016,0.000,-0.445,-0.461,486.754,511.864,486.042,1484.660,912.321,907.650,908.320,2728.291,1045.157,479.055,559.192,2083.404
